session_id,participant_id,total_clicks,session_duration_s,final_score,total_rewards,overall_reward_rate,overall_switch_rate,total_switches,mean_run_length,median_run_length,mean_ici_s,median_ici_s,choice_prop_a,choice_entropy,proportion_optimal,mean_regret,cumulative_regret,win_stay_rate,lose_shift_rate,phase1_clicks,phase1_choice_prop_a,phase1_reward_rate,phase1_switch_rate,phase1_mean_run_length,phase1_mean_ici_s,phase1_proportion_optimal,phase2_clicks,phase2_choice_prop_a,phase2_reward_rate,phase2_switch_rate,phase2_mean_run_length,phase2_mean_ici_s,phase2_proportion_optimal,phase3_clicks,phase3_choice_prop_a,phase3_reward_rate,phase3_switch_rate,phase3_mean_run_length,phase3_mean_ici_s,phase3_proportion_optimal,phase4_clicks,phase4_choice_prop_a,phase4_reward_rate,phase4_switch_rate,phase4_mean_run_length,phase4_mean_ici_s,phase4_proportion_optimal,adaptation_lag_phase2_s,adaptation_lag_phase3_s,adaptation_lag_phase4_s
S044,P044,1191,359.984,3670,367,0.30814441645675905,0.10999160369437448,131,6.028547439126784,5.0,0.3014601175482787,0.255,0.49538203190596136,0.9999384663658332,0.45424013434089,0.1493487825356843,177.87439999999998,0.9536784741144414,0.1385176184690158,293,0.5085324232081911,0.4300341296928328,0.14334470989761092,4.313993174061434,0.3037474402730375,0.5324232081911263,298,0.62751677852349,0.348993288590604,0.10067114093959731,6.7885906040268456,0.3017818791946309,0.5201342281879194,300,0.35333333333333333,0.33,0.09,7.04,0.29994333333333334,0.5033333333333333,300,0.49333333333333335,0.12666666666666668,0.10666666666666667,5.9366666666666665,0.3004233333333333,0.2633333333333333,1.942,5.988,
S045,P045,796,359.848,4990,499,0.6268844221105527,0.12562814070351758,100,6.541457286432161,5.0,0.45074371859296486,0.406,0.5175879396984925,0.999107261904943,0.4334170854271357,0.142385175879397,113.33860000000001,0.9779559118236473,0.30067567567567566,172,0.5465116279069767,0.8546511627906976,0.12209302325581395,4.877906976744186,0.516232558139535,0.3023255813953488,203,0.7339901477832512,0.7931034482758621,0.07881773399014778,10.758620689655173,0.44398029556650254,0.3891625615763547,217,0.35944700460829493,0.7188940092165899,0.1382488479262673,4.9953917050691246,0.41286635944700467,0.6267281105990783,204,0.44607843137254904,0.1715686274509804,0.16176470588235295,5.392156862745098,0.44254901960784315,0.38235294117647056,2.309,11.716,
S046,P046,1110,359.968,3940,394,0.35495495495495494,0.34684684684684686,385,3.7432432432432434,2.0,0.3237621621621622,0.315,0.4954954954954955,0.999941453025042,0.5396396396396397,0.10764612612612613,119.4872,0.7258883248730964,0.38741258741258744,298,0.47651006711409394,0.3724832214765101,0.4697986577181208,2.6241610738255035,0.2991241610738255,0.5604026845637584,274,0.6751824817518248,0.42700729927007297,0.2737226277372263,4.37956204379562,0.3294233576642336,0.5875912408759124,260,0.3346153846153846,0.4846153846153846,0.23076923076923078,5.696153846153846,0.3455615384615385,0.5653846153846154,278,0.4892086330935252,0.14388489208633093,0.39568345323741005,2.4892086330935252,0.32420503597122297,0.4460431654676259,5.817,11.03,
S047,P047,1187,359.761,3520,352,0.2965459140690817,0.493681550126369,586,3.2561078348778434,2.0,0.3027733782645325,0.262,0.4987363100252738,0.9999953922800321,0.5939342881213142,0.12465332771693345,147.9635,0.5726495726495726,0.5221556886227545,315,0.49523809523809526,0.2857142857142857,0.7111111111111111,1.5777777777777777,0.283568253968254,0.6857142857142857,269,0.587360594795539,0.4275092936802974,0.2899628252788104,4.966542750929368,0.3344795539033458,0.5353159851301115,291,0.4054982817869416,0.3917525773195876,0.40893470790378006,3.395189003436426,0.3092886597938144,0.5876288659793815,312,0.5128205128205128,0.10576923076923077,0.5288461538461539,3.3461538461538463,0.28875,0.5576923076923077,14.361,11.195,
S048,P048,761,359.817,5090,509,0.668856767411301,0.16557161629434955,126,7.474375821287779,5.0,0.4715453350854139,0.432,0.49540078843626806,0.9999389652128616,0.492772667542707,0.12095059132720105,92.0434,0.9096267190569745,0.3187250996015936,221,0.48868778280542985,0.7420814479638009,0.2398190045248869,4.4434389140271495,0.4024977375565611,0.497737556561086,250,0.684,0.44,0.148,6.008,0.35888800000000004,0.588,171,0.23976608187134502,0.9005847953216374,0.05263157894736842,15.824561403508772,0.5273684210526316,0.3333333333333333,119,0.4789915966386555,0.680672268907563,0.226890756302521,4.184873949579832,0.756235294117647,0.5126050420168067,3.537,10.945,
S049,P049,860,359.287,4980,498,0.5790697674418605,0.33488372093023255,288,3.6697674418604653,3.0,0.4152779069767442,0.32,0.5162790697674419,0.9992352130706913,0.5209302325581395,0.2010577906976744,172.9097,0.7927565392354124,0.511049723756906,192,0.5052083333333334,0.6770833333333334,0.14583333333333334,5.208333333333333,0.45611979166666666,0.3385416666666667,261,0.6206896551724138,0.6283524904214559,0.2260536398467433,4.501915708812261,0.345080459770115,0.5900383141762452,288,0.4444444444444444,0.4444444444444444,0.5659722222222222,2.2569444444444446,0.31290277777777775,0.5625,119,0.4789915966386555,0.6386554621848739,0.31932773109243695,2.7815126050420167,0.7511092436974788,0.5630252100840336,3.625,21.108,
S050,P050,997,359.652,5230,523,0.5245737211634904,0.20361083249749248,203,3.978936810431294,3.0,0.35981644934804413,0.368,0.49648946840521563,0.9999644406449978,0.5466399197592778,0.13780541624874623,137.392,0.8546845124282982,0.26849894291754756,256,0.5,0.69140625,0.20703125,3.6796875,0.34748828125,0.52734375,249,0.6506024096385542,0.6104417670682731,0.14859437751004015,5.008032128514056,0.3617590361445783,0.6385542168674698,247,0.3684210526315789,0.6396761133603239,0.17813765182186234,4.4574898785425106,0.3640485829959515,0.631578947368421,245,0.46530612244897956,0.1469387755102041,0.2816326530612245,2.763265306122449,0.3664571428571429,0.3877551020408163,4.554,31.478,
S051,P051,949,359.72,4630,463,0.48788198103266595,0.11169652265542676,106,6.245521601685986,5.0,0.37761433087460483,0.319,0.5089567966280295,0.9997685094904741,0.4773445732349842,0.19441201264488936,184.497,0.9481641468682506,0.16907216494845362,239,0.5481171548117155,0.6234309623430963,0.10460251046025104,6.414225941422594,0.36965690376569044,0.4560669456066946,240,0.6208333333333333,0.6083333333333333,0.1,6.558333333333334,0.37477083333333333,0.5458333333333333,242,0.371900826446281,0.5991735537190083,0.08264462809917356,7.619834710743802,0.3725909090909091,0.5495867768595041,228,0.4956140350877193,0.10087719298245613,0.16228070175438597,4.280701754385965,0.3942807017543859,0.3508771929824561,1.538,0.925,
S052,P052,1024,359.766,4740,474,0.462890625,0.1796875,184,5.5322265625,4.0,0.3494853515625,0.348,0.537109375,0.9960228568316535,0.4970703125,0.18951083984375,194.0591,0.8586497890295358,0.21311475409836064,242,0.5495867768595041,0.6322314049586777,0.1652892561983471,6.710743801652892,0.3614669421487604,0.4462809917355372,255,0.6352941176470588,0.596078431372549,0.1568627450980392,4.819607843137255,0.35525490196078435,0.6274509803921569,256,0.38671875,0.5546875,0.203125,4.74609375,0.35159375000000004,0.57421875,271,0.5756457564575646,0.0996309963099631,0.1918819188191882,5.892988929889299,0.33136531365313654,0.34686346863468637,7.785,14.772,
S053,P053,1084,359.483,4290,429,0.39575645756457567,0.13284132841328414,144,5.371771217712177,4.0,0.33114022140221405,0.266,0.47509225092250923,0.9982091745284157,0.477859778597786,0.19264225092250925,208.82420000000002,0.9254079254079254,0.1712538226299694,256,0.4609375,0.58203125,0.109375,6.0859375,0.34862109375,0.46484375,263,0.6159695817490495,0.4790874524714829,0.1482889733840304,5.026615969581749,0.34232699619771867,0.596958174904943,300,0.4166666666666667,0.41333333333333333,0.11,5.79,0.29922333333333334,0.5333333333333333,265,0.41509433962264153,0.11320754716981132,0.1660377358490566,4.550943396226415,0.3392830188679245,0.30943396226415093,0.032,10.35,
S054,P054,517,359.321,4740,474,0.9168278529980658,0.19729206963249515,102,12.410058027079303,6.0,0.6926170212765956,0.651,0.5241779497098646,0.9983126201788569,0.42359767891682787,0.05650077369439071,29.210899999999995,0.8414376321353065,0.627906976744186,127,0.6692913385826772,0.952755905511811,0.2204724409448819,9.259842519685039,0.6950629921259842,0.4015748031496063,148,0.7905405405405406,0.9256756756756757,0.2972972972972973,11.432432432432432,0.6107094594594595,0.6283783783783784,127,0.09448818897637795,0.9763779527559056,0.05511811023622047,24.25984251968504,0.7077795275590552,0.11023622047244094,115,0.4956521739130435,0.8,0.2,4.060869565217391,0.7785826086956521,0.5304347826086957,0.155,11.972,
S055,P055,914,359.685,4480,448,0.49015317286652077,0.2986870897155361,273,4.171772428884026,3.0,0.393253829321663,0.328,0.5098468271334792,0.9997202144774338,0.5120350109409191,0.16830054704595188,153.82670000000002,0.7700892857142857,0.3655913978494624,240,0.4666666666666667,0.5875,0.2791666666666667,3.658333333333333,0.37372500000000003,0.43333333333333335,258,0.7209302325581395,0.49612403100775193,0.2713178294573643,4.170542635658915,0.34846511627906973,0.5658914728682171,257,0.3151750972762646,0.5680933852140078,0.17898832684824903,6.1050583657587545,0.3499105058365759,0.5525291828793775,159,0.5471698113207547,0.20754716981132076,0.5660377358490566,1.8238993710691824,0.5654654088050314,0.4779874213836478,0.312,7.235,
S056,P056,1133,359.796,4230,423,0.3733451015004413,0.08737864077669903,99,8.311562224183584,7.0,0.3165551632833187,0.257,0.4960282436010591,0.9999544829287736,0.41924095322153576,0.23387528684907327,264.9807,0.950354609929078,0.11001410437235543,267,0.48314606741573035,0.5131086142322098,0.10486891385767791,7.752808988764045,0.3322546816479401,0.42696629213483145,284,0.6302816901408451,0.4612676056338028,0.08098591549295775,9.25,0.316387323943662,0.4964788732394366,290,0.4,0.43448275862068964,0.07241379310344828,8.437931034482759,0.3107827586206897,0.5,292,0.4726027397260274,0.09931506849315068,0.09246575342465753,7.784246575342466,0.3080958904109589,0.2568493150684932,3.908,4.74,
S057,P057,959,359.947,5290,529,0.5516162669447341,0.3149113660062565,302,3.4744525547445257,2.0,0.3741063607924922,0.377,0.5130344108446299,0.9995097286142537,0.5912408759124088,0.1516663190823775,145.448,0.7996219281663516,0.4568764568764569,241,0.5186721991701245,0.6846473029045643,0.29045643153526973,4.136929460580913,0.3672489626556017,0.4979253112033195,236,0.6652542372881356,0.7203389830508474,0.22033898305084745,3.4957627118644066,0.38174152542372886,0.6652542372881356,241,0.36929460580912865,0.6929460580912863,0.17427385892116182,4.369294605809128,0.37272614107883817,0.5933609958506224,241,0.5020746887966805,0.11203319502074689,0.5726141078838174,1.896265560165975,0.37486721991701244,0.6099585062240664,0.33,6.49,
S058,P058,847,359.355,5030,503,0.5938606847697757,0.12514757969303425,106,6.113341204250295,5.0,0.42282880755608027,0.378,0.4887839433293979,0.9996369876894684,0.48642266824085006,0.18321062573789845,155.1794,0.9324055666003976,0.2099125364431487,215,0.5162790697674419,0.7069767441860465,0.10697674418604651,5.934883720930233,0.4121627906976745,0.40930232558139534,228,0.6447368421052632,0.6754385964912281,0.08333333333333333,8.100877192982455,0.39481578947368423,0.5394736842105263,215,0.3488372093023256,0.7441860465116279,0.12558139534883722,5.334883720930232,0.4175906976744186,0.5813953488372093,189,0.42857142857142855,0.19576719576719576,0.19576719576719576,4.804232804232805,0.47471428571428576,0.4021164021164021,7.909,13.023,
S059,P059,822,359.738,5770,577,0.7019464720194647,0.5669099756690997,466,2.794403892944039,1.0,0.4364841849148418,0.3805,0.48905109489051096,0.9996540760494435,0.6180048661800487,0.09799963503649635,80.5557,0.48873483535528595,0.7008196721311475,242,0.5165289256198347,0.9008264462809917,0.628099173553719,1.9958677685950412,0.3665619834710744,0.6239669421487604,203,0.6009852216748769,0.7733990147783252,0.37438423645320196,4.172413793103448,0.4447635467980296,0.5714285714285714,210,0.3333333333333333,0.8,0.580952380952381,3.1523809523809523,0.42834285714285714,0.6095238095238096,167,0.5089820359281437,0.20359281437125748,0.6946107784431138,1.8263473053892216,0.5379820359281436,0.6766467065868264,9.601,4.804,
S060,P060,823,359.905,5880,588,0.7144592952612394,0.6852976913730255,564,1.7533414337788578,1.0,0.43616889428918587,0.393,0.4641555285540705,0.9962895934465072,0.6330498177399757,0.075955042527339,62.511,0.3231292517006803,0.7094017094017094,221,0.45701357466063347,0.8506787330316742,0.7375565610859729,2.0995475113122173,0.4020226244343892,0.6334841628959276,192,0.6302083333333334,0.90625,0.71875,1.421875,0.46971875,0.625,225,0.3288888888888889,0.8355555555555556,0.5777777777777777,1.6888888888888889,0.39716444444444443,0.6666666666666666,185,0.4648648648648649,0.20540540540540542,0.7189189189189189,1.7621621621621621,0.4895783783783784,0.6,38.607,13.73,
