session_id,model,accuracy,f1,mcc
mmh16ou0ocswzc,smap_melioration,0.675025075225677,0.6866537717601547,0.3517921420234069
mmh16ou0ocswzc,smap_qlearning,0.675025075225677,0.6866537717601547,0.3517921420234069
mmh16ou0ocswzc,smap_hmm4,0.995987963891675,0.9959432048681541,0.992007022901072
mmh19xdl74m2p5,smap_melioration,0.6923076923076923,0.6805251641137856,0.38795330543593487
mmh19xdl74m2p5,smap_qlearning,0.6923076923076923,0.6805251641137856,0.38795330543593487
mmh19xdl74m2p5,smap_hmm4,1.0,1.0,1.0
mmh1cyh0ahaw8s,smap_melioration,0.6376953125,0.6387536514118792,0.28189926547885485
mmh1cyh0ahaw8s,smap_qlearning,0.6376953125,0.6387536514118792,0.28189926547885485
mmh1cyh0ahaw8s,smap_hmm4,0.998046875,0.9981851179673321,0.996078656545905
mmh1eq07kkdfkw,smap_melioration,0.6512915129151291,0.65,0.30535079471357846
mmh1eq07kkdfkw,smap_qlearning,0.6512915129151291,0.65,0.30535079471357846
mmh1eq07kkdfkw,smap_hmm4,1.0,1.0,1.0
mmh1jfrxrszco0,smap_melioration,0.7891682785299806,0.8063943161634103,0.5776108370147276
mmh1jfrxrszco0,smap_qlearning,0.7891682785299806,0.8063943161634103,0.5776108370147276
mmh1jfrxrszco0,smap_hmm4,1.0,1.0,1.0
mmh1qje9negjr0,smap_melioration,0.650984682713348,0.6774519716885743,0.3023529576958848
mmh1qje9negjr0,smap_qlearning,0.650984682713348,0.6774519716885743,0.3023529576958848
mmh1qje9negjr0,smap_hmm4,0.9978118161925602,0.9978494623655914,0.995631852107421
mmh1sestgp7zew,smap_melioration,0.7396293027360988,0.7349505840071878,0.4792357946525553
mmh1sestgp7zew,smap_qlearning,0.7396293027360988,0.7349505840071878,0.4792357946525553
mmh1sestgp7zew,smap_hmm4,1.0,1.0,1.0
mmh1tezp242ppu,smap_melioration,0.6454640250260688,0.6413502109704642,0.2926566869185433
mmh1tezp242ppu,smap_qlearning,0.6454640250260688,0.6413502109704642,0.2926566869185433
mmh1tezp242ppu,smap_hmm4,0.7914494264859229,0.8275862068965517,0.6230047065370085
mmh1wzqpu4iob1,smap_melioration,0.7591499409681228,0.7404580152671756,0.5195576783878572
mmh1wzqpu4iob1,smap_qlearning,0.7591499409681228,0.7404580152671756,0.5195576783878572
mmh1wzqpu4iob1,smap_hmm4,0.9338842975206612,0.9354838709677419,0.8718669550866803
mmh250jg0prrne,smap_melioration,0.6386861313868614,0.57991513437058,0.2813065358082346
mmh250jg0prrne,smap_qlearning,0.6386861313868614,0.57991513437058,0.2813065358082346
mmh250jg0prrne,smap_hmm4,1.0,1.0,1.0
mmh28cu87aoonk,smap_melioration,0.583232077764277,0.6133032694475761,0.18814569949290136
mmh28cu87aoonk,smap_qlearning,0.583232077764277,0.6133032694475761,0.18814569949290136
mmh28cu87aoonk,smap_hmm4,0.8845686512758202,0.8579970104633782,0.7862237646370267
