session_id,model,split,accuracy,f1,mcc
mmh0ozswma6i3j,nn_raw,75_25,0.852589641434263,0.862453531598513,0.7135676028907386
mmh0ozswma6i3j,xgboost,phase1_rest,0.8096357226792009,0.8014705882352942,0.6192004335879245
mmh0ozswma6i3j,nn_engineered,phase1_rest,0.7591069330199764,0.7478474784747847,0.518010547674597
mmh0ozswma6i3j,nn_raw,phase1_rest,0.6733254994124559,0.654228855721393,0.34611604735516077
mmh0pa4lgnz2nd,xgboost,75_25,0.6830357142857143,0.7053941908713693,0.37458906962432137
mmh0pa4lgnz2nd,nn_engineered,75_25,0.5758928571428571,0.6545454545454545,0.18191952410452922
mmh0pa4lgnz2nd,nn_raw,75_25,0.6216216216216216,0.6379310344827587,0.24667668390829628
mmh0pa4lgnz2nd,xgboost,phase1_rest,0.6348973607038123,0.6727989487516426,0.27645451105773805
mmh0pa4lgnz2nd,nn_engineered,phase1_rest,0.41348973607038125,0.49748743718592964,-0.18441275453625766
mmh0pa4lgnz2nd,nn_raw,phase1_rest,0.49853372434017595,0.0,0.0
mmh0pj6zqdvwmg,xgboost,75_25,0.8516129032258064,0.8525641025641025,0.7089756837898078
mmh0pj6zqdvwmg,nn_engineered,75_25,0.6612903225806451,0.662379421221865,0.3275606600333307
mmh0pj6zqdvwmg,nn_raw,75_25,0.8441558441558441,0.8579881656804734,0.6871358317559062
mmh0pj6zqdvwmg,xgboost,phase1_rest,0.7439916405433646,0.7646493756003843,0.508438723291487
mmh0pj6zqdvwmg,nn_engineered,phase1_rest,0.7502612330198537,0.7654563297350343,0.5147427767681146
mmh0pj6zqdvwmg,nn_raw,phase1_rest,0.8035527690700105,0.8185328185328186,0.6286320079899353
mmh0pjhqfbciu8,xgboost,75_25,0.6939890710382514,0.6111111111111112,0.38031375759610314
mmh0pjhqfbciu8,nn_engineered,75_25,0.6284153005464481,0.5802469135802469,0.2475207600817302
mmh0pjhqfbciu8,nn_raw,75_25,0.5138121546961326,0.5056179775280899,0.031894091488429824
mmh0pjhqfbciu8,xgboost,phase1_rest,0.7356746765249538,0.7521663778162911,0.4934731492730912
mmh0pjhqfbciu8,nn_engineered,phase1_rest,0.4195933456561922,0.5650969529085873,-0.17048466398570744
mmh0pjhqfbciu8,nn_raw,phase1_rest,0.5304990757855823,0.0,0.0
mmh0puch6r88f0,xgboost,75_25,0.6905829596412556,0.684931506849315,0.385678227412914
mmh0puch6r88f0,nn_engineered,75_25,0.5874439461883408,0.5053763440860215,0.1612110559544136
mmh0puch6r88f0,nn_raw,75_25,0.5746606334841629,0.5982905982905983,0.16798689126037775
mmh0puch6r88f0,xgboost,phase1_rest,0.789712556732224,0.7702479338842976,0.5929589180200934
mmh0puch6r88f0,nn_engineered,phase1_rest,0.7095310136157338,0.7064220183486238,0.42005009884832767
mmh0puch6r88f0,nn_raw,phase1_rest,0.491679273827534,0.0,0.0
mmh0r154h7irg3,xgboost,75_25,0.8605442176870748,0.8637873754152824,0.7225461318594674
mmh0r154h7irg3,nn_engineered,75_25,0.8095238095238095,0.8068965517241379,0.6190520380131496
mmh0r154h7irg3,nn_raw,75_25,0.9212328767123288,0.9204152249134948,0.8424707365973917
mmh0r154h7irg3,xgboost,phase1_rest,0.7276641550053822,0.6692810457516339,0.47463833979222986
mmh0r154h7irg3,nn_engineered,phase1_rest,0.7890204520990313,0.7580246913580246,0.5892066439923248
mmh0r154h7irg3,nn_raw,phase1_rest,0.7255113024757804,0.6684005201560468,0.4688056507222556
mmh0r34rqnesgg,xgboost,75_25,0.5478260869565217,0.6338028169014085,0.0741840458334847
mmh0r34rqnesgg,nn_engineered,75_25,0.5043478260869565,0.39361702127659576,0.0433475078629733
mmh0r34rqnesgg,nn_raw,75_25,0.5903083700440529,0.6950819672131148,0.1784846739854507
mmh0r34rqnesgg,xgboost,phase1_rest,0.6652601969057665,0.6972010178117048,0.3339795143210372
mmh0r34rqnesgg,nn_engineered,phase1_rest,0.6835443037974683,0.6467817896389325,0.3802221078638351
mmh0r34rqnesgg,nn_raw,phase1_rest,0.6104078762306611,0.6674669867947179,0.22838304416308322
mmh0rqn6g1cadb,xgboost,75_25,0.6012269938650306,0.6798029556650246,0.22805999595532095
mmh0rqn6g1cadb,nn_engineered,75_25,0.6134969325153374,0.5714285714285714,0.23306660473148938
mmh0rqn6g1cadb,nn_raw,75_25,0.4906832298136646,0.5773195876288659,-0.028176156998885836
mmh0rqn6g1cadb,xgboost,phase1_rest,0.7272727272727273,0.7216494845360825,0.45532719475399325
mmh0rqn6g1cadb,nn_engineered,phase1_rest,0.604040404040404,0.6462093862815884,0.21249061742547848
mmh0rqn6g1cadb,nn_raw,phase1_rest,0.5575757575757576,0.4942263279445728,0.12075050728674774
mmh0tro0khha5x,xgboost,75_25,0.6134453781512605,0.6783216783216783,0.3314521171280472
mmh0tro0khha5x,nn_engineered,75_25,0.6218487394957983,0.6564885496183206,0.29390324797097844
mmh0tro0khha5x,nn_raw,75_25,0.7872340425531915,0.7844827586206896,0.5909976600045695
mmh0tro0khha5x,xgboost,phase1_rest,0.6474530831099196,0.6562091503267974,0.29764365050455766
mmh0tro0khha5x,nn_engineered,phase1_rest,0.5294906166219839,0.18181818181818182,0.06926391356721033
mmh0tro0khha5x,nn_raw,phase1_rest,0.5120643431635389,0.0,0.0
mmh0uacrkmrg83,xgboost,75_25,0.5111111111111111,0.5368421052631579,0.03197743565355802
mmh0uacrkmrg83,nn_engineered,75_25,0.5944444444444444,0.5100671140939598,0.18081638761373
mmh0uacrkmrg83,nn_raw,75_25,0.6271186440677966,0.6632653061224489,0.2883757359489244
mmh0uacrkmrg83,xgboost,phase1_rest,0.7432675044883303,0.7157057654075547,0.5158665149600167
mmh0uacrkmrg83,nn_engineered,phase1_rest,0.7360861759425493,0.7461139896373057,0.47158064879135525
mmh0uacrkmrg83,nn_raw,phase1_rest,0.5816876122082585,0.5175983436853002,0.19001340242721748
mmh0ueb9o9dis7,xgboost,75_25,0.4461538461538462,0.5384615384615384,-0.11137715041497834
mmh0ueb9o9dis7,nn_engineered,75_25,0.5538461538461539,0.4727272727272727,0.10792100366848244
mmh0ueb9o9dis7,nn_raw,75_25,0.5595854922279793,0.6046511627906976,0.1300518209958026
mmh0ueb9o9dis7,xgboost,phase1_rest,0.5993265993265994,0.6085526315789473,0.20544238384764837
mmh0ueb9o9dis7,nn_engineered,phase1_rest,0.40235690235690236,0.4427001569858713,-0.18861183666563805
mmh0ueb9o9dis7,nn_raw,phase1_rest,0.5016835016835017,0.46953405017921146,-0.000261717637705691
