session_id,model,phase,accuracy,f1,mcc
mmh0rqn6g1cadb,hmm_4state,Ph 4,0.7841726618705036,0.7413793103448276,0.6255470044734578
mmh0tro0khha5x,hmm_2state,Full,1.0,1.0,1.0
mmh0tro0khha5x,hmm_2state,Ph 1,1.0,1.0,1.0
mmh0tro0khha5x,hmm_2state,Ph 2,1.0,1.0,1.0
mmh0tro0khha5x,hmm_2state,Ph 3,1.0,1.0,1.0
mmh0tro0khha5x,hmm_2state,Ph 4,1.0,1.0,1.0
mmh0tro0khha5x,hmm_3state,Full,0.7526315789473684,0.656934306569343,0.5749649621030631
mmh0tro0khha5x,hmm_3state,Ph 1,0.5882352941176471,0.2222222222222222,0.2651650429449553
mmh0tro0khha5x,hmm_3state,Ph 2,0.6048387096774194,0.5847457627118644,0.43239663322700944
mmh0tro0khha5x,hmm_3state,Ph 3,0.854251012145749,0.7230769230769231,0.6814230326292108
mmh0tro0khha5x,hmm_3state,Ph 4,0.9322709163346613,0.919431279620853,0.87002827032213
mmh0tro0khha5x,hmm_4state,Full,0.76,0.6850828729281768,0.5650319201565142
mmh0tro0khha5x,hmm_4state,Ph 1,0.6029411764705882,0.37209302325581395,0.22591299788996203
mmh0tro0khha5x,hmm_4state,Ph 2,0.6330645161290323,0.6285714285714286,0.4532274277993189
mmh0tro0khha5x,hmm_4state,Ph 3,0.8421052631578947,0.7194244604316546,0.6383102919643165
mmh0tro0khha5x,hmm_4state,Ph 4,0.9322709163346613,0.919431279620853,0.87002827032213
mmh0uacrkmrg83,hmm_2state,Full,1.0,1.0,1.0
mmh0uacrkmrg83,hmm_2state,Ph 1,1.0,1.0,1.0
mmh0uacrkmrg83,hmm_2state,Ph 2,1.0,1.0,1.0
mmh0uacrkmrg83,hmm_2state,Ph 3,1.0,1.0,1.0
mmh0uacrkmrg83,hmm_2state,Ph 4,1.0,1.0,1.0
mmh0uacrkmrg83,hmm_3state,Full,1.0,1.0,1.0
mmh0uacrkmrg83,hmm_3state,Ph 1,1.0,1.0,1.0
mmh0uacrkmrg83,hmm_3state,Ph 2,1.0,1.0,1.0
mmh0uacrkmrg83,hmm_3state,Ph 3,1.0,1.0,1.0
mmh0uacrkmrg83,hmm_3state,Ph 4,1.0,1.0,1.0
mmh0uacrkmrg83,hmm_4state,Full,0.6824512534818942,0.7659137577002053,0.4587758655362379
mmh0uacrkmrg83,hmm_4state,Ph 1,0.6024844720496895,0.7142857142857143,0.3414646095293662
mmh0uacrkmrg83,hmm_4state,Ph 2,0.8556149732620321,0.9153605015673981,0.5368160174842598
mmh0uacrkmrg83,hmm_4state,Ph 3,0.44761904761904764,0.5572519083969466,0.24332116757909064
mmh0uacrkmrg83,hmm_4state,Ph 4,0.86875,0.8757396449704142,0.7672934836721078
mmh0ueb9o9dis7,hmm_2state,Full,1.0,1.0,1.0
mmh0ueb9o9dis7,hmm_2state,Ph 1,1.0,1.0,1.0
mmh0ueb9o9dis7,hmm_2state,Ph 2,1.0,1.0,1.0
mmh0ueb9o9dis7,hmm_2state,Ph 3,1.0,1.0,1.0
mmh0ueb9o9dis7,hmm_2state,Ph 4,1.0,1.0,1.0
mmh0ueb9o9dis7,hmm_3state,Full,0.5782051282051283,0.6956521739130435,0.3146583877637763
mmh0ueb9o9dis7,hmm_3state,Ph 1,0.553763440860215,0.6959706959706959,0.21660880121100665
mmh0ueb9o9dis7,hmm_3state,Ph 2,0.5657142857142857,0.7142857142857143,0.16666666666666666
mmh0ueb9o9dis7,hmm_3state,Ph 3,0.6666666666666666,0.7048458149779736,0.49282249249377336
mmh0ueb9o9dis7,hmm_3state,Ph 4,0.5275229357798165,0.6730158730158731,0.20187941285392302
mmh0ueb9o9dis7,hmm_4state,Full,0.9987179487179487,0.99867197875166,0.9974361123523903
mmh0ueb9o9dis7,hmm_4state,Ph 1,1.0,1.0,1.0
mmh0ueb9o9dis7,hmm_4state,Ph 2,1.0,1.0,1.0
mmh0ueb9o9dis7,hmm_4state,Ph 3,1.0,1.0,1.0
mmh0ueb9o9dis7,hmm_4state,Ph 4,0.9954128440366973,0.9953051643192489,0.9908627951294243
mmh0vbvu4yn6l1,hmm_2state,Full,0.5062972292191436,0.21808510638297873,0.008563519454718942
mmh0vbvu4yn6l1,hmm_2state,Ph 1,0.49146757679180886,0.2436548223350254,-0.007554456154408957
mmh0vbvu4yn6l1,hmm_2state,Ph 2,0.3959731543624161,0.21739130434782608,-0.039174266205715076
mmh0vbvu4yn6l1,hmm_2state,Ph 3,0.6333333333333333,0.21428571428571427,0.06570129582569664
mmh0vbvu4yn6l1,hmm_2state,Ph 4,0.5033333333333333,0.1945945945945946,-0.005136676369265723
mmh0vbvu4yn6l1,hmm_3state,Full,0.9345088161209067,0.9292196007259528,0.8764180705192259
mmh0vbvu4yn6l1,hmm_3state,Ph 1,0.9215017064846417,0.9163636363636364,0.8539159955337321
mmh0vbvu4yn6l1,hmm_3state,Ph 2,0.9228187919463087,0.9344729344729344,0.8523347810436775
mmh0vbvu4yn6l1,hmm_3state,Ph 3,0.9533333333333334,0.9292929292929293,0.899725808902159
mmh0vbvu4yn6l1,hmm_3state,Ph 4,0.94,0.935251798561151,0.8862130719544937
mmh0vbvu4yn6l1,hmm_4state,Full,0.9345088161209067,0.9292196007259528,0.8764180705192259
mmh0vbvu4yn6l1,hmm_4state,Ph 1,0.9215017064846417,0.9163636363636364,0.8539159955337321
mmh0vbvu4yn6l1,hmm_4state,Ph 2,0.9228187919463087,0.9344729344729344,0.8523347810436775
mmh0vbvu4yn6l1,hmm_4state,Ph 3,0.9533333333333334,0.9292929292929293,0.899725808902159
mmh0vbvu4yn6l1,hmm_4state,Ph 4,0.94,0.935251798561151,0.8862130719544937
mmh0vh7gck5q8n,hmm_2state,Full,1.0,1.0,1.0
mmh0vh7gck5q8n,hmm_2state,Ph 1,1.0,1.0,1.0
mmh0vh7gck5q8n,hmm_2state,Ph 2,1.0,1.0,1.0
mmh0vh7gck5q8n,hmm_2state,Ph 3,1.0,1.0,1.0
mmh0vh7gck5q8n,hmm_2state,Ph 4,1.0,1.0,1.0
mmh0vh7gck5q8n,hmm_3state,Full,0.9987437185929648,0.9987878787878788,0.997487258723427
mmh0vh7gck5q8n,hmm_3state,Ph 1,1.0,1.0,1.0
mmh0vh7gck5q8n,hmm_3state,Ph 2,1.0,1.0,1.0
mmh0vh7gck5q8n,hmm_3state,Ph 3,1.0,1.0,1.0
mmh0vh7gck5q8n,hmm_3state,Ph 4,0.9950980392156863,0.994535519125683,0.9901399234972381
mmh0vh7gck5q8n,hmm_4state,Full,0.9987437185929648,0.9987878787878788,0.997487258723427
mmh0vh7gck5q8n,hmm_4state,Ph 1,1.0,1.0,1.0
mmh0vh7gck5q8n,hmm_4state,Ph 2,1.0,1.0,1.0
mmh0vh7gck5q8n,hmm_4state,Ph 3,1.0,1.0,1.0
mmh0vh7gck5q8n,hmm_4state,Ph 4,0.9950980392156863,0.994535519125683,0.9901399234972381
mmh0wavycmn4y3,hmm_2state,Full,1.0,1.0,1.0
mmh0wavycmn4y3,hmm_2state,Ph 1,1.0,1.0,1.0
mmh0wavycmn4y3,hmm_2state,Ph 2,1.0,1.0,1.0
mmh0wavycmn4y3,hmm_2state,Ph 3,1.0,1.0,1.0
mmh0wavycmn4y3,hmm_2state,Ph 4,1.0,1.0,1.0
mmh0wavycmn4y3,hmm_3state,Full,0.681981981981982,0.5274431057563588,0.46871666299192416
mmh0wavycmn4y3,hmm_3state,Ph 1,0.697986577181208,0.5360824742268041,0.48189480586138295
mmh0wavycmn4y3,hmm_3state,Ph 2,0.6751824817518248,0.6832740213523132,0.5093716319736107
mmh0wavycmn4y3,hmm_3state,Ph 3,0.7923076923076923,0.55,0.5376596767438993
mmh0wavycmn4y3,hmm_3state,Ph 4,0.5683453237410072,0.21052631578947367,0.25251318726761635
mmh0wavycmn4y3,hmm_4state,Full,1.0,1.0,1.0
mmh0wavycmn4y3,hmm_4state,Ph 1,1.0,1.0,1.0
mmh0wavycmn4y3,hmm_4state,Ph 2,1.0,1.0,1.0
mmh0wavycmn4y3,hmm_4state,Ph 3,1.0,1.0,1.0
mmh0wavycmn4y3,hmm_4state,Ph 4,1.0,1.0,1.0
mmh0x9u4kgtvxn,hmm_2state,Full,0.510530749789385,0.42532146389713155,0.02125808109644053
mmh0x9u4kgtvxn,hmm_2state,Ph 1,0.49206349206349204,0.5321637426900585,-0.014387817746089398
mmh0x9u4kgtvxn,hmm_2state,Ph 2,0.44609665427509293,0.22797927461139897,0.03237425191927519
mmh0x9u4kgtvxn,hmm_2state,Ph 3,0.5773195876288659,0.3128491620111732,0.056134610628557596
mmh0x9u4kgtvxn,hmm_2state,Ph 4,0.5224358974358975,0.4983164983164983,0.04837063063376844
mmh0x9u4kgtvxn,hmm_3state,Full,1.0,1.0,1.0
mmh0x9u4kgtvxn,hmm_3state,Ph 1,1.0,1.0,1.0
mmh0x9u4kgtvxn,hmm_3state,Ph 2,1.0,1.0,1.0
mmh0x9u4kgtvxn,hmm_3state,Ph 3,1.0,1.0,1.0
mmh0x9u4kgtvxn,hmm_3state,Ph 4,1.0,1.0,1.0
mmh0x9u4kgtvxn,hmm_4state,Full,0.9250210614995787,0.9300864100549883,0.8598131302420087
mmh0x9u4kgtvxn,hmm_4state,Ph 1,0.8476190476190476,0.8666666666666667,0.7306512686361398
mmh0x9u4kgtvxn,hmm_4state,Ph 2,0.9925650557620818,0.9937106918238994,0.9847371259413384
mmh0x9u4kgtvxn,hmm_4state,Ph 3,0.9759450171821306,0.9711934156378601,0.9517370793491722
mmh0x9u4kgtvxn,hmm_4state,Ph 4,0.8974358974358975,0.9090909090909091,0.8111071056538127
mmh0yegg0emahk,hmm_2state,Full,0.533508541392904,0.4356120826709062,0.06790271093565631
mmh0yegg0emahk,hmm_2state,Ph 1,0.497737556561086,0.32727272727272727,-0.017695032019073045
mmh0yegg0emahk,hmm_2state,Ph 2,0.404,0.5209003215434084,-0.2558317283776129
mmh0yegg0emahk,hmm_2state,Ph 3,0.7894736842105263,0.3793103448275862,0.3169591377625169
mmh0yegg0emahk,hmm_2state,Ph 4,0.5042016806722689,0.37894736842105264,-0.007276853998108247
mmh0yegg0emahk,hmm_3state,Full,1.0,1.0,1.0
mmh0yegg0emahk,hmm_3state,Ph 1,1.0,1.0,1.0
mmh0yegg0emahk,hmm_3state,Ph 2,1.0,1.0,1.0
mmh0yegg0emahk,hmm_3state,Ph 3,1.0,1.0,1.0
mmh0yegg0emahk,hmm_3state,Ph 4,1.0,1.0,1.0
mmh0yegg0emahk,hmm_4state,Full,0.9973718791064389,0.9973404255319149,0.9947568046084073
mmh0yegg0emahk,hmm_4state,Ph 1,1.0,1.0,1.0
mmh0yegg0emahk,hmm_4state,Ph 2,1.0,1.0,1.0
mmh0yegg0emahk,hmm_4state,Ph 3,1.0,1.0,1.0
mmh0yegg0emahk,hmm_4state,Ph 4,0.9831932773109243,0.9821428571428571,0.9668292361786669
mmh115pr1lsvkw,hmm_2state,Full,0.5825581395348837,0.5595092024539877,0.1712935937692091
mmh115pr1lsvkw,hmm_2state,Ph 1,0.6302083333333334,0.6697674418604651,0.26509852844750575
mmh115pr1lsvkw,hmm_2state,Ph 2,0.6053639846743295,0.6508474576271186,0.21242283790650085
mmh115pr1lsvkw,hmm_2state,Ph 3,0.5625,0.16,0.05846054221936677
mmh115pr1lsvkw,hmm_2state,Ph 4,0.5042016806722689,0.6193548387096774,0.04672126439004214
mmh115pr1lsvkw,hmm_3state,Full,1.0,1.0,1.0
mmh115pr1lsvkw,hmm_3state,Ph 1,1.0,1.0,1.0
mmh115pr1lsvkw,hmm_3state,Ph 2,1.0,1.0,1.0
mmh115pr1lsvkw,hmm_3state,Ph 3,1.0,1.0,1.0
mmh115pr1lsvkw,hmm_3state,Ph 4,1.0,1.0,1.0
mmh115pr1lsvkw,hmm_4state,Full,1.0,1.0,1.0
mmh115pr1lsvkw,hmm_4state,Ph 1,1.0,1.0,1.0
mmh115pr1lsvkw,hmm_4state,Ph 2,1.0,1.0,1.0
mmh115pr1lsvkw,hmm_4state,Ph 3,1.0,1.0,1.0
mmh115pr1lsvkw,hmm_4state,Ph 4,1.0,1.0,1.0
mmh16ou0ocswzc,hmm_2state,Full,1.0,1.0,1.0
mmh16ou0ocswzc,hmm_2state,Ph 1,1.0,1.0,1.0
mmh16ou0ocswzc,hmm_2state,Ph 2,1.0,1.0,1.0
mmh16ou0ocswzc,hmm_2state,Ph 3,1.0,1.0,1.0
mmh16ou0ocswzc,hmm_2state,Ph 4,1.0,1.0,1.0
mmh16ou0ocswzc,hmm_3state,Full,0.995987963891675,0.9959432048681541,0.992007022901072
mmh16ou0ocswzc,hmm_3state,Ph 1,0.99609375,0.996078431372549,0.9922177805456863
mmh16ou0ocswzc,hmm_3state,Ph 2,0.9959839357429718,0.9969040247678018,0.9912283642197038
mmh16ou0ocswzc,hmm_3state,Ph 3,0.9959514170040485,0.994475138121547,0.9913180902011037
mmh16ou0ocswzc,hmm_3state,Ph 4,0.9959183673469387,0.9955947136563876,0.9918259759723494
mmh16ou0ocswzc,hmm_4state,Full,0.995987963891675,0.9959432048681541,0.992007022901072
mmh16ou0ocswzc,hmm_4state,Ph 1,0.99609375,0.996078431372549,0.9922177805456863
mmh16ou0ocswzc,hmm_4state,Ph 2,0.9959839357429718,0.9969040247678018,0.9912283642197038
mmh16ou0ocswzc,hmm_4state,Ph 3,0.9959514170040485,0.994475138121547,0.9913180902011037
mmh16ou0ocswzc,hmm_4state,Ph 4,0.9959183673469387,0.9955947136563876,0.9918259759723494
mmh19xdl74m2p5,hmm_2state,Full,0.5089567966280295,0.6745810055865922,0.0
mmh19xdl74m2p5,hmm_2state,Ph 1,0.5481171548117155,0.7081081081081081,0.0
mmh19xdl74m2p5,hmm_2state,Ph 2,0.6208333333333333,0.7660668380462725,0.0
mmh19xdl74m2p5,hmm_2state,Ph 3,0.371900826446281,0.5421686746987951,0.0
mmh19xdl74m2p5,hmm_2state,Ph 4,0.4956140350877193,0.6627565982404692,0.0
mmh19xdl74m2p5,hmm_3state,Full,0.958904109589041,0.9611940298507463,0.9207872414936467
mmh19xdl74m2p5,hmm_3state,Ph 1,0.9456066945606695,0.9527272727272728,0.8945493957290324
mmh19xdl74m2p5,hmm_3state,Ph 2,0.9583333333333334,0.9675324675324676,0.9133061567814642
mmh19xdl74m2p5,hmm_3state,Ph 3,0.9752066115702479,0.967741935483871,0.9489433181453103
mmh19xdl74m2p5,hmm_3state,Ph 4,0.956140350877193,0.9576271186440678,0.9158669669588972
mmh19xdl74m2p5,hmm_4state,Full,1.0,1.0,1.0
mmh19xdl74m2p5,hmm_4state,Ph 1,1.0,1.0,1.0
mmh19xdl74m2p5,hmm_4state,Ph 2,1.0,1.0,1.0
mmh19xdl74m2p5,hmm_4state,Ph 3,1.0,1.0,1.0
mmh19xdl74m2p5,hmm_4state,Ph 4,1.0,1.0,1.0
mmh1cyh0ahaw8s,hmm_2state,Full,0.5517578125,0.49056603773584906,0.1340023104633898
mmh1cyh0ahaw8s,hmm_2state,Ph 1,0.5330578512396694,0.4321608040201005,0.12545472691639736
mmh1cyh0ahaw8s,hmm_2state,Ph 2,0.5529411764705883,0.6369426751592356,0.05703805639977504
mmh1cyh0ahaw8s,hmm_2state,Ph 3,0.60546875,0.24060150375939848,0.06739683323286845
mmh1cyh0ahaw8s,hmm_2state,Ph 4,0.5166051660516605,0.48627450980392156,0.07769744359136853
mmh1cyh0ahaw8s,hmm_3state,Full,0.9970703125,0.9972652689152234,0.9941279855665859
mmh1cyh0ahaw8s,hmm_3state,Ph 1,0.9917355371900827,0.9924242424242424,0.9834710649716077
mmh1cyh0ahaw8s,hmm_3state,Ph 2,1.0,1.0,1.0
mmh1cyh0ahaw8s,hmm_3state,Ph 3,0.99609375,0.9949238578680203,0.9917831448550719
mmh1cyh0ahaw8s,hmm_3state,Ph 4,1.0,1.0,1.0
mmh1cyh0ahaw8s,hmm_4state,Full,0.998046875,0.9981851179673321,0.996078656545905
mmh1cyh0ahaw8s,hmm_4state,Ph 1,1.0,1.0,1.0
mmh1cyh0ahaw8s,hmm_4state,Ph 2,0.9921568627450981,0.9938650306748467,0.9831387299826091
mmh1cyh0ahaw8s,hmm_4state,Ph 3,1.0,1.0,1.0
mmh1cyh0ahaw8s,hmm_4state,Ph 4,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_2state,Full,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_2state,Ph 1,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_2state,Ph 2,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_2state,Ph 3,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_2state,Ph 4,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_3state,Full,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_3state,Ph 1,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_3state,Ph 2,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_3state,Ph 3,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_3state,Ph 4,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_4state,Full,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_4state,Ph 1,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_4state,Ph 2,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_4state,Ph 3,1.0,1.0,1.0
mmh1eq07kkdfkw,hmm_4state,Ph 4,1.0,1.0,1.0
mmh1jfrxrszco0,hmm_2state,Full,1.0,1.0,1.0
mmh1jfrxrszco0,hmm_2state,Ph 1,1.0,1.0,1.0
mmh1jfrxrszco0,hmm_2state,Ph 2,1.0,1.0,1.0
mmh1jfrxrszco0,hmm_2state,Ph 3,1.0,1.0,1.0
mmh1jfrxrszco0,hmm_2state,Ph 4,1.0,1.0,1.0
mmh1jfrxrszco0,hmm_3state,Full,0.9632495164410058,0.966131907308378,0.9286050080651324
mmh1jfrxrszco0,hmm_3state,Ph 1,0.968503937007874,0.9770114942528736,0.9295689583716268
mmh1jfrxrszco0,hmm_3state,Ph 2,0.972972972972973,0.9831932773109243,0.9177011604482309
mmh1jfrxrszco0,hmm_3state,Ph 3,1.0,1.0,1.0
mmh1jfrxrszco0,hmm_3state,Ph 4,0.9043478260869565,0.912,0.8241720905784411
mmh1jfrxrszco0,hmm_4state,Full,1.0,1.0,1.0
mmh1jfrxrszco0,hmm_4state,Ph 1,1.0,1.0,1.0
mmh1jfrxrszco0,hmm_4state,Ph 2,1.0,1.0,1.0
mmh1jfrxrszco0,hmm_4state,Ph 3,1.0,1.0,1.0
mmh1jfrxrszco0,hmm_4state,Ph 4,1.0,1.0,1.0
mmh1qje9negjr0,hmm_2state,Full,1.0,1.0,1.0
mmh1qje9negjr0,hmm_2state,Ph 1,1.0,1.0,1.0
mmh1qje9negjr0,hmm_2state,Ph 2,1.0,1.0,1.0
mmh1qje9negjr0,hmm_2state,Ph 3,1.0,1.0,1.0
mmh1qje9negjr0,hmm_2state,Ph 4,1.0,1.0,1.0
mmh1qje9negjr0,hmm_3state,Full,0.9879649890590809,0.9883351007423118,0.9761925306226054
mmh1qje9negjr0,hmm_3state,Ph 1,0.9833333333333333,0.9824561403508771,0.9671322699539122
mmh1qje9negjr0,hmm_3state,Ph 2,1.0,1.0,1.0
mmh1qje9negjr0,hmm_3state,Ph 3,0.9961089494163424,0.9938650306748467,0.9910561792010554
mmh1qje9negjr0,hmm_3state,Ph 4,0.9622641509433962,0.9666666666666667,0.9260274735235613
mmh1qje9negjr0,hmm_4state,Full,0.9978118161925602,0.9978494623655914,0.995631852107421
mmh1qje9negjr0,hmm_4state,Ph 1,1.0,1.0,1.0
mmh1qje9negjr0,hmm_4state,Ph 2,1.0,1.0,1.0
mmh1qje9negjr0,hmm_4state,Ph 3,1.0,1.0,1.0
mmh1qje9negjr0,hmm_4state,Ph 4,0.9874213836477987,0.9883720930232558,0.9749901426127267
mmh1sestgp7zew,hmm_2state,Full,0.5066195939982348,0.43248730964467,0.011605896470834902
mmh1sestgp7zew,hmm_2state,Ph 1,0.4756554307116105,0.47368421052631576,-0.04784904085689884
mmh1sestgp7zew,hmm_2state,Ph 2,0.676056338028169,0.7032258064516129,0.38677989182733963
mmh1sestgp7zew,hmm_2state,Ph 3,0.3310344827586207,0.19834710743801653,-0.37487899712504835
mmh1sestgp7zew,hmm_2state,Ph 4,0.5445205479452054,0.20359281437125748,0.07556110410189384
mmh1sestgp7zew,hmm_3state,Full,1.0,1.0,1.0
mmh1sestgp7zew,hmm_3state,Ph 1,1.0,1.0,1.0
mmh1sestgp7zew,hmm_3state,Ph 2,1.0,1.0,1.0
mmh1sestgp7zew,hmm_3state,Ph 3,1.0,1.0,1.0
mmh1sestgp7zew,hmm_3state,Ph 4,1.0,1.0,1.0
mmh1sestgp7zew,hmm_4state,Full,1.0,1.0,1.0
mmh1sestgp7zew,hmm_4state,Ph 1,1.0,1.0,1.0
mmh1sestgp7zew,hmm_4state,Ph 2,1.0,1.0,1.0
mmh1sestgp7zew,hmm_4state,Ph 3,1.0,1.0,1.0
mmh1sestgp7zew,hmm_4state,Ph 4,1.0,1.0,1.0
mmh1tezp242ppu,hmm_2state,Full,1.0,1.0,1.0
mmh1tezp242ppu,hmm_2state,Ph 1,1.0,1.0,1.0
mmh1tezp242ppu,hmm_2state,Ph 2,1.0,1.0,1.0
mmh1tezp242ppu,hmm_2state,Ph 3,1.0,1.0,1.0
mmh1tezp242ppu,hmm_2state,Ph 4,1.0,1.0,1.0
mmh1tezp242ppu,hmm_3state,Full,1.0,1.0,1.0
mmh1tezp242ppu,hmm_3state,Ph 1,1.0,1.0,1.0
mmh1tezp242ppu,hmm_3state,Ph 2,1.0,1.0,1.0
mmh1tezp242ppu,hmm_3state,Ph 3,1.0,1.0,1.0
mmh1tezp242ppu,hmm_3state,Ph 4,1.0,1.0,1.0
mmh1tezp242ppu,hmm_4state,Full,0.7841501564129302,0.8261964735516373,0.6259969211421327
mmh1tezp242ppu,hmm_4state,Ph 1,0.8506224066390041,0.8741258741258742,0.7317421420371176
mmh1tezp242ppu,hmm_4state,Ph 2,0.809322033898305,0.8746518105849582,0.5783624041725227
mmh1tezp242ppu,hmm_4state,Ph 3,0.91701244813278,0.898989898989899,0.8420675389908548
mmh1tezp242ppu,hmm_4state,Ph 4,0.5601659751037344,0.6954022988505747,0.24937513686010104
mmh1wzqpu4iob1,hmm_2state,Full,0.512396694214876,0.3536776212832551,0.01616884539338017
mmh1wzqpu4iob1,hmm_2state,Ph 1,0.5813953488372093,0.4827586206896552,0.19374067176844928
mmh1wzqpu4iob1,hmm_2state,Ph 2,0.36403508771929827,0.2995169082125604,-0.1599199550221964
mmh1wzqpu4iob1,hmm_2state,Ph 3,0.627906976744186,0.2982456140350877,0.08598834161672671
mmh1wzqpu4iob1,hmm_2state,Ph 4,0.48148148148148145,0.3194444444444444,-0.09072184232530289
mmh1wzqpu4iob1,hmm_3state,Full,0.9374262101534829,0.9398410896708286,0.8820426399205185
mmh1wzqpu4iob1,hmm_3state,Ph 1,0.9441860465116279,0.9487179487179487,0.89348276125111
mmh1wzqpu4iob1,hmm_3state,Ph 2,0.956140350877193,0.9671052631578947,0.9059318032707542
mmh1wzqpu4iob1,hmm_3state,Ph 3,0.9348837209302325,0.9146341463414634,0.8708771246807065
mmh1wzqpu4iob1,hmm_3state,Ph 4,0.91005291005291,0.9050279329608939,0.8345229603962802
mmh1wzqpu4iob1,hmm_4state,Full,0.9409681227863046,0.9430523917995444,0.8883755945217905
mmh1wzqpu4iob1,hmm_4state,Ph 1,0.9441860465116279,0.9487179487179487,0.89348276125111
mmh1wzqpu4iob1,hmm_4state,Ph 2,0.9605263157894737,0.9702970297029703,0.9152086306448589
mmh1wzqpu4iob1,hmm_4state,Ph 3,0.9348837209302325,0.9146341463414634,0.8708771246807065
mmh1wzqpu4iob1,hmm_4state,Ph 4,0.9206349206349206,0.9152542372881356,0.852386356061616
mmh250jg0prrne,hmm_2state,Full,0.5255474452554745,0.37898089171974525,0.0461921789421713
mmh250jg0prrne,hmm_2state,Ph 1,0.5,0.21935483870967742,0.037741998101383505
mmh250jg0prrne,hmm_2state,Ph 2,0.458128078817734,0.40217391304347827,-0.005702273500875406
mmh250jg0prrne,hmm_2state,Ph 3,0.6523809523809524,0.26262626262626265,0.09759930290922834
mmh250jg0prrne,hmm_2state,Ph 4,0.48502994011976047,0.5473684210526316,-0.035777513909983655
mmh250jg0prrne,hmm_3state,Full,1.0,1.0,1.0
mmh250jg0prrne,hmm_3state,Ph 1,1.0,1.0,1.0
mmh250jg0prrne,hmm_3state,Ph 2,1.0,1.0,1.0
mmh250jg0prrne,hmm_3state,Ph 3,1.0,1.0,1.0
mmh250jg0prrne,hmm_3state,Ph 4,1.0,1.0,1.0
mmh250jg0prrne,hmm_4state,Full,1.0,1.0,1.0
mmh250jg0prrne,hmm_4state,Ph 1,1.0,1.0,1.0
mmh250jg0prrne,hmm_4state,Ph 2,1.0,1.0,1.0
mmh250jg0prrne,hmm_4state,Ph 3,1.0,1.0,1.0
mmh250jg0prrne,hmm_4state,Ph 4,1.0,1.0,1.0
mmh28cu87aoonk,hmm_2state,Full,1.0,1.0,1.0
mmh28cu87aoonk,hmm_2state,Ph 1,1.0,1.0,1.0
mmh28cu87aoonk,hmm_2state,Ph 2,1.0,1.0,1.0
mmh28cu87aoonk,hmm_2state,Ph 3,1.0,1.0,1.0
mmh28cu87aoonk,hmm_2state,Ph 4,1.0,1.0,1.0
mmh28cu87aoonk,hmm_3state,Full,0.8809234507897934,0.8528528528528528,0.7799242082314379
mmh28cu87aoonk,hmm_3state,Ph 1,0.9728506787330317,0.9693877551020408,0.9464691575011284
mmh28cu87aoonk,hmm_3state,Ph 2,0.9947916666666666,0.995850622406639,0.9889193255806497
mmh28cu87aoonk,hmm_3state,Ph 3,0.8888888888888888,0.7967479674796748,0.753727428753284
mmh28cu87aoonk,hmm_3state,Ph 4,0.6432432432432432,0.37735849056603776,0.3735436838188142
mmh28cu87aoonk,hmm_4state,Full,0.8809234507897934,0.8528528528528528,0.7799242082314379
mmh28cu87aoonk,hmm_4state,Ph 1,0.9728506787330317,0.9693877551020408,0.9464691575011284
mmh28cu87aoonk,hmm_4state,Ph 2,0.9947916666666666,0.995850622406639,0.9889193255806497
mmh28cu87aoonk,hmm_4state,Ph 3,0.8888888888888888,0.7967479674796748,0.753727428753284
mmh28cu87aoonk,hmm_4state,Ph 4,0.6432432432432432,0.37735849056603776,0.3735436838188142
