session_id,click_index,timestamp_ms,elapsed_time_s,cp_probability,signal_value,_cp_prob_trace,_signal_trace,_times_trace
mmgpciu4e2yunz,42,16116,16.116,0.75,0.55,,,
mmgpciu4e2yunz,64,23612,23.612,0.7727272727272727,0.45,,,
mmgpciu4e2yunz,102,36892,36.892,0.7727272727272727,0.45,,,
mmgpciu4e2yunz,133,47724,47.724,0.7222222222222222,0.25,,,
mmgpciu4e2yunz,154,54964,54.964,0.84,0.55,,,
mmgpciu4e2yunz,175,62212,62.212,0.8333333333333334,0.3,,,
mmgpciu4e2yunz,229,80708,80.708,0.7727272727272727,0.6,,,
mmgpciu4e2yunz,265,93508,93.508,0.8333333333333334,0.65,,,
mmgpciu4e2yunz,296,104272,104.272,0.6666666666666667,0.55,,,
mmgpciu4e2yunz,333,117684,117.684,0.9142857142857143,1.0,,,
mmgpciu4e2yunz,366,129908,129.908,0.7727272727272727,0.7,,,
mmgpciu4e2yunz,387,137780,137.78,0.782608695652174,0.45,,,
mmgpciu4e2yunz,424,150700,150.7,0.7142857142857143,0.4,,,
mmgpciu4e2yunz,497,175916,175.916,0.75,0.95,,,
mmgpciu4e2yunz,522,185497,185.497,0.8275862068965517,0.55,,,
mmgpciu4e2yunz,547,195480,195.48,0.6818181818181819,0.45,,,
mmgpciu4e2yunz,571,204274,204.274,0.5161290322580645,0.25,,,
mmgpciu4e2yunz,615,219307,219.307,0.9482758620689655,0.55,,,
mmgpciu4e2yunz,655,232456,232.456,0.7777777777777778,0.45,,,
mmgpciu4e2yunz,698,247352,247.352,0.9148936170212766,0.25,,,
mmgpciu4e2yunz,723,256372,256.372,0.8571428571428572,0.0,,,
mmgpciu4e2yunz,763,272408,272.408,0.75,0.45,,,
mmgpciu4e2yunz,792,282513,282.513,0.7333333333333334,0.5,,,
mmgpciu4e2yunz,826,294368,294.368,0.5853658536585367,0.3,,,
mmgpciu4e2yunz,850,302813,302.813,0.8518518518518519,0.6,,,
mmgpciu4e2yunz,907,324384,324.384,0.95,0.3,,,
mmgpciu4e2yunz,990,351447,351.447,0.9651162790697675,0.25,,,
