session_id,model,n_params,nll,aic,bic,n_obs,alpha,beta,alpha_pos,alpha_neg,forget,alpha_base,alpha_gain,decay,alpha_phase1,alpha_phase2,alpha_phase3,alpha_phase4,sensitivity,bias,r_squared,n_bins
mmgq3qouddjc6z,q_dynamic_alpha,4,627.976411641044,1263.952823282088,1284.1533133631642,1153.0,,4.754526540084351,,,,0.2389063606675494,0.4407086597621347,0.9908686234778956,,,,,,,,
mmgq3qouddjc6z,q_phase_aware,5,625.9314748235689,1261.8629496471378,1287.113562248483,1153.0,,4.734394738559129,,,,,,,0.3902538757860376,0.4764063179238897,0.3357183682951365,0.2703862109359061,,,,
mmgqyc7ozjls4u,q_learning,2,658.9386828198147,1321.8773656396295,1331.7422614227746,1025.0,0.579867654350346,1.3102901323347624,,,,,,,,,,,,,,
mmgqyc7ozjls4u,q_dual_alpha,3,653.4108282551458,1312.8216565102916,1327.619000185009,1025.0,,1.537872294819752,0.3643268975922622,0.8984550580683549,,,,,,,,,,,,
mmgqyc7ozjls4u,q_forgetting,3,659.361593513691,1324.723187027382,1339.5205307020994,1025.0,0.575060029254269,1.3247115642448573,,,0.0066928509242848,,,,,,,,,,,
mmgqyc7ozjls4u,q_dynamic_alpha,4,658.9451509502723,1325.8903019005445,1345.6200934668343,1025.0,,1.3102118159836735,,,,0.5778443918754794,0.0066928509242848,0.96856464356605,,,,,,,,
mmgqyc7ozjls4u,q_phase_aware,5,657.8151048971089,1325.6302097942178,1350.2924492520804,1025.0,,1.326674844212521,,,,,,,0.6738551574840488,0.4889378689667132,0.5311822646276403,0.6682099805265714,,,,
mmgr4s188ypj5i,q_learning,2,547.3147494856595,1098.629498971319,1108.4767562275958,1016.0,0.3657125338411731,3.3626401915847466,,,,,,,,,,,,,,
mmgr4s188ypj5i,q_dual_alpha,3,547.1356146290631,1100.271229258126,1115.0421151425414,1016.0,,3.4353594548408144,0.3446343577143164,0.3988383352657614,,,,,,,,,,,,
mmgr4s188ypj5i,q_forgetting,3,553.6740217007821,1113.3480434015642,1128.1189292859794,1016.0,0.3525143515493998,3.3810798873691046,,,0.0066928509242848,,,,,,,,,,,
mmgr4s188ypj5i,q_dynamic_alpha,4,546.9949335222691,1101.9898670445382,1121.684381557092,1016.0,,3.380987953143466,,,,0.2487837129594179,0.3226791538706017,0.9765120349178223,,,,,,,,
mmgr4s188ypj5i,q_phase_aware,5,542.4795021457139,1094.9590042914278,1119.57714743212,1016.0,,3.4859110866205216,,,,,,,0.4429591368285743,0.3698138497668433,0.3621030459649675,0.1982233386847289,,,,
mmgr4wtlfg07a6,q_learning,2,609.9607615225941,1223.9215230451882,1233.647038871291,956.0,0.4834619101222664,1.4992813767534865,,,,,,,,,,,,,,
mmgr4wtlfg07a6,q_dual_alpha,3,609.9550327459503,1225.9100654919007,1240.4983392310548,956.0,,1.4948949551318536,0.475458865775514,0.4936572296679317,,,,,,,,,,,,
mmgr4wtlfg07a6,q_forgetting,3,610.4902150952748,1226.9804301905497,1241.5687039297038,956.0,0.4768220056212747,1.5222572560541807,,,0.0066928509242848,,,,,,,,,,,
mmgr4wtlfg07a6,q_dynamic_alpha,4,608.1683989706568,1224.3367979413135,1243.787829593519,956.0,,1.5513776555924594,,,,0.2467235456914527,0.9933071490757152,0.9933071490757152,,,,,,,,
mmgr4wtlfg07a6,q_phase_aware,5,605.4578702667648,1220.9157405335295,1245.2295300987864,956.0,,1.6426416751484771,,,,,,,0.0448222829545812,0.4507389610948195,0.5329796023811049,0.622140860833706,,,,
mmgr8c41csnx7y,q_learning,2,433.37566026134806,870.7513205226961,879.8043102418377,683.0,0.0107597028530126,7.556118198758123,,,,,,,,,,,,,,
mmgr8c41csnx7y,q_dual_alpha,3,423.9773551423155,853.954710284631,867.5341948633434,683.0,,9.446064622297277,0.0397467987415769,0.0066928509242848,,,,,,,,,,,,
mmgr8c41csnx7y,q_forgetting,3,376.7819863126291,759.5639726252582,773.1434572039706,683.0,0.0066928509242848,82.52786768002092,,,0.9933071490757152,,,,,,,,,,,
mmgr8c41csnx7y,q_dynamic_alpha,4,434.1085407221989,876.2170814443979,894.323060882681,683.0,,6.726480302339983,,,,0.0088909795923226,0.0066928509242848,0.9258151018628772,,,,,,,,
mmgr8c41csnx7y,q_phase_aware,5,431.9350170868794,873.8700341737588,896.5025084716127,683.0,,3.3010501516914825,,,,,,,0.01665364286993,0.0630381547887645,0.0380337962483343,0.2131986183642533,,,,
mmh0l2c7syhpy7,q_learning,2,659.7555492722636,1323.5110985445272,1333.3798929643842,1027.0,0.5101646214088673,1.401673134594413,,,,,,,,,,,,,,
mmh0l2c7syhpy7,q_dual_alpha,3,659.0424938954305,1324.084987790861,1338.8881794206468,1027.0,,1.501944684648001,0.3917985752060289,0.6109038833921661,,,,,,,,,,,,
mmh0l2c7syhpy7,q_forgetting,3,661.554130436259,1329.108260872518,1343.9114525023035,1027.0,0.5013534759556779,1.403921405118062,,,0.0066928509242848,,,,,,,,,,,
mmh0l2c7syhpy7,q_dynamic_alpha,4,657.7115004557589,1323.423000911518,1343.160589751232,1027.0,,1.3701539173411332,,,,0.1673228838008711,0.9933071490757152,0.9119974459949648,,,,,,,,
mmh0l2c7syhpy7,q_phase_aware,5,659.4682620969562,1328.9365241939124,1353.6085102435552,1027.0,,1.4052661683953225,,,,,,,0.5542322355421373,0.4497310674878046,0.5380663604797256,0.495511790581222,,,,
mmh0l48d4j1y4y,q_learning,2,586.0038958453055,1176.007791690611,1185.5585238724836,876.0,0.2425653355685811,1.0274083130585712,,,,,,,,,,,,,,
mmh0l48d4j1y4y,q_dual_alpha,3,582.4116708314161,1170.8233416628325,1185.149439935641,876.0,,1.2099617443913842,0.5505306060529814,0.1632903314426657,,,,,,,,,,,,
mmh0l48d4j1y4y,q_forgetting,3,586.681704393612,1179.363408787224,1193.689507060033,876.0,0.2254463824921649,1.0553631909905246,,,0.0066928509242848,,,,,,,,,,,
mmh0l48d4j1y4y,q_dynamic_alpha,4,584.2839333235775,1176.567866647155,1195.6693310109006,876.0,,1.0494734589769574,,,,0.0792750850647369,0.5443283769405792,0.0066928509242848,,,,,,,,
mmh0l48d4j1y4y,q_phase_aware,5,581.7746656047415,1173.549331209483,1197.426161664165,876.0,,1.2068564549543332,,,,,,,0.0066928509242848,0.1058178569603147,0.2106418364658304,0.5277117673663116,,,,
mmh0le5hn8utpd,q_learning,2,539.998026992665,1083.99605398533,1093.7995283986431,994.0,0.4640645100021719,2.8503835921197136,,,,,,,,,,,,,,
mmh0le5hn8utpd,q_dual_alpha,3,539.9555312372452,1085.9110624744903,1100.61627409446,994.0,,2.845572754184472,0.4782752879726717,0.4494516816040003,,,,,,,,,,,,
mmh0le5hn8utpd,q_forgetting,3,540.7154478655951,1087.4308957311905,1102.13610735116,994.0,0.4563544756957994,2.9170938233753825,,,0.0066928509242848,,,,,,,,,,,
mmh0le5hn8utpd,q_dynamic_alpha,4,540.0210456197306,1088.0420912394611,1107.6490400660873,994.0,,2.8492017932543194,,,,0.461696819696451,0.0066928509242848,0.9523746199406468,,,,,,,,
mmh0le5hn8utpd,q_phase_aware,5,538.1152442029775,1086.230488405955,1110.7391744392378,994.0,,2.8056437676941965,,,,,,,0.5613063076236844,0.4085070449261238,0.4683106177854289,0.4203909636518261,,,,
mmh0lgop76n6ez,q_learning,2,579.394902715386,1162.789805430772,1172.405675318172,905.0,0.4544330764189793,1.5265287072386602,,,,,,,,,,,,,,
mmh0lgop76n6ez,q_dual_alpha,3,579.3942178141904,1164.7884356283807,1179.2122404594804,905.0,,1.5232609872600964,0.4528608031880046,0.458406354831658,,,,,,,,,,,,
mmh0lgop76n6ez,q_forgetting,3,579.7778172777113,1165.5556345554226,1179.9794393865222,905.0,0.4521151001606309,1.546167430634651,,,0.0066928509242848,,,,,,,,,,,
mmh0lgop76n6ez,q_dynamic_alpha,4,579.3923966650984,1166.7847933301969,1186.0165331049966,905.0,,1.5258004777276044,,,,0.4441607623514386,0.0332519497696003,0.908233945284288,,,,,,,,
mmh0lgop76n6ez,q_phase_aware,5,578.0517509875033,1166.1035019750066,1190.143176693506,905.0,,2.1840934959973093,,,,,,,0.0131965815460442,0.0190704259484306,0.4539314207898269,0.3208477764380386,,,,
mmh0lku3ip54e4,q_learning,2,642.7137787425481,1289.4275574850965,1299.2450670437267,1001.0,0.4794079151902347,1.5780084686239124,,,,,,,,,,,,,,
mmh0lku3ip54e4,q_dual_alpha,3,641.9377739997673,1289.8755479995343,1304.6018123374802,1001.0,,1.6070183977236108,0.4268603365770659,0.557091707505179,,,,,,,,,,,,
mmh0lku3ip54e4,q_forgetting,3,642.7279904813334,1291.455980962667,1306.1822453006123,1001.0,0.4809411591199544,1.5959004392650358,,,0.0066928509242848,,,,,,,,,,,
mmh0lku3ip54e4,q_dynamic_alpha,4,642.7323865368554,1293.4647730737108,1313.0997921909718,1001.0,,1.5778597016622786,,,,0.4773370821346209,0.0066928509242848,0.9933071490757152,,,,,,,,
mmh0lku3ip54e4,q_phase_aware,5,638.558081343603,1287.116162687206,1311.6599365837822,1001.0,,1.637608956428021,,,,,,,0.6743795566917233,0.4649006709078836,0.2970970296099921,0.7215169115419717,,,,
mmh0lpcdm9wdcu,q_learning,2,60.013813486044,124.027626972088,131.74349328105492,350.0,0.7869359226212078,5.576961166753838,,,,,,,,,,,,,,
mmh0lpcdm9wdcu,q_dual_alpha,3,59.8712098206534,125.7424196413068,137.31621910475718,350.0,,6.259300804925208,0.4648886516494745,0.7711360326072311,,,,,,,,,,,,
mmh0lpcdm9wdcu,q_forgetting,3,60.69277433272516,127.38554866545032,138.9593481289007,350.0,0.723535952542454,6.258201579443394,,,0.0066928509242848,,,,,,,,,,,
mmh0lpcdm9wdcu,q_dynamic_alpha,4,58.6789037733023,125.3578075466046,140.78954016453844,350.0,,6.376865543965922,,,,0.5851709812190281,0.9933071490757152,0.9886684324878384,,,,,,,,
mmh0lpcdm9wdcu,q_phase_aware,5,57.26553386047073,124.53106772094146,143.82073349335877,350.0,,5.673966158787141,,,,,,,0.6223307311564463,0.9933071490757152,0.97028864268353,0.6955321834101886,,,,
mmh0m3latwun95,q_learning,2,564.0364793820579,1132.0729587641158,1141.9765030929136,1045.0,0.4139578920031733,3.079514899872734,,,,,,,,,,,,,,
mmh0m3latwun95,q_dual_alpha,3,563.9848152400715,1133.969630480143,1148.8249469733398,1045.0,,3.0289860128636232,0.4306671469337307,0.4028264047905768,,,,,,,,,,,,
mmh0m3latwun95,q_forgetting,3,567.6991748117854,1141.3983496235708,1156.2536661167676,1045.0,0.4051634090970278,3.12623010504671,,,0.0066928509242848,,,,,,,,,,,
mmh0m3latwun95,q_dynamic_alpha,4,562.8302235840716,1133.6604471681433,1153.4675358257389,1045.0,,3.115627073663657,,,,0.2551872615631524,0.4481244841246681,0.9933071490757152,,,,,,,,
mmh0m3latwun95,q_phase_aware,5,558.9903517305667,1127.980703461133,1152.739564283128,1045.0,,3.186765630897578,,,,,,,0.2947539089548507,0.4032895542405197,0.4696328177021198,0.5626404605072085,,,,
mmh0mm0schxk59,q_learning,2,651.0680426072489,1306.1360852144978,1315.9575867904216,1003.0,0.3363086949679056,1.83064396777324,,,,,,,,,,,,,,
mmh0mm0schxk59,q_dual_alpha,3,650.9205838443314,1307.8411676886628,1322.5734200525487,1003.0,,1.7919677175134696,0.3666329021335612,0.3166930382626808,,,,,,,,,,,,
mmh0mm0schxk59,q_forgetting,3,651.8481227623719,1309.6962455247435,1324.4284978886296,1003.0,0.3326541972245351,1.856894113864381,,,0.0066928509242848,,,,,,,,,,,
mmh0mm0schxk59,q_dynamic_alpha,4,649.9050492056731,1307.8100984113462,1327.453101563194,1003.0,,2.066850726934262,,,,0.0066928509242848,0.9933071490757152,0.9933071490757152,,,,,,,,
mmh0mm0schxk59,q_phase_aware,5,646.725261270566,1303.450522541132,1328.0042764809416,1003.0,,2.3333993340189987,,,,,,,0.2603849845483275,0.0880851161614723,0.3729207623819469,0.0610773246317607,,,,
mmh0mmptqfyu87,q_learning,2,336.1121521832758,676.2243043665516,684.6293754009274,494.0,0.4946425642321485,1.521443762934915,,,,,,,,,,,,,,
mmh0mmptqfyu87,q_dual_alpha,3,335.78213751941365,677.5642750388273,690.1718815903911,494.0,,0.8981332189407795,0.4042857905854376,0.9712504282821942,,,,,,,,,,,,
mmh0mmptqfyu87,q_forgetting,3,336.4636850534023,678.9273701068046,691.5349766583684,494.0,0.5354249203983176,1.4018126909027515,,,0.0066928509242848,,,,,,,,,,,
mmh0mmptqfyu87,q_dynamic_alpha,4,336.11393430420384,680.2278686084077,697.0380106771594,494.0,,1.5212348372272309,,,,0.4941864618657272,0.0066928509242848,0.9933071490757152,,,,,,,,
mmh0mmptqfyu87,q_phase_aware,5,333.9385999226772,677.8771998453543,698.8898774312939,494.0,,1.6309290023845495,,,,,,,0.9933071490757152,0.7037439064392249,0.4322190225772035,0.3334776785853144,,,,
mmh0nnjg95y0zn,q_learning,2,751.8548804570597,1507.7097609141194,1517.9409251664883,1231.0,0.514374984208401,2.3382295548766097,,,,,,,,,,,,,,
mmh0nnjg95y0zn,q_dual_alpha,3,749.1314305613422,1504.2628611226844,1519.609607501238,1231.0,,1.9534306372487176,0.7167906501205876,0.4413367027527029,,,,,,,,,,,,
mmh0nnjg95y0zn,q_forgetting,3,756.7878615156011,1519.5757230312022,1534.9224694097556,1231.0,0.5032124027919955,2.3168192931165827,,,0.0066928509242848,,,,,,,,,,,
mmh0nnjg95y0zn,q_dynamic_alpha,4,750.3487152635913,1508.6974305271826,1529.1597590319204,1231.0,,2.417705693178521,,,,0.1872855623499399,0.9933071490757152,0.9835498275517368,,,,,,,,
mmh0nnjg95y0zn,q_phase_aware,5,746.4263724884565,1502.852744976913,1528.4306556078354,1231.0,,2.39938643404912,,,,,,,0.6923991712286679,0.4687874913081165,0.5144070460653208,0.3400256892311694,,,,
mmh0ocgvf4p325,q_learning,2,494.5895981351725,993.1791962703452,1002.9746061566024,990.0,0.3267822127180491,3.969240783572695,,,,,,,,,,,,,,
mmh0ocgvf4p325,q_dual_alpha,3,494.4723003530596,994.9446007061192,1009.6377155355052,990.0,,3.900323779687947,0.3518415952623517,0.3021777136045053,,,,,,,,,,,,
mmh0ocgvf4p325,q_forgetting,3,499.1599625970754,1004.3199251941508,1019.0130400235366,990.0,0.3133098509944218,4.080302959173629,,,0.0066928509242848,,,,,,,,,,,
mmh0ocgvf4p325,q_dynamic_alpha,4,491.70627372175227,991.4125474435044,1011.0033672160192,990.0,,3.761057004808356,,,,0.2241444058755717,0.2543953968646682,0.0066928509242848,,,,,,,,
mmh0ocgvf4p325,q_phase_aware,5,491.7028445567366,993.4056891134732,1017.8942138291164,990.0,,4.058383188569035,,,,,,,0.2287282663523607,0.3323458287828846,0.3647988228474021,0.3656014940890555,,,,
mmh0opq734nw1a,q_learning,2,464.1474910879964,932.2949821759928,941.9393769572338,918.0,0.2648186842884207,3.8988109452406094,,,,,,,,,,,,,,
mmh0opq734nw1a,q_dual_alpha,3,459.5966805571506,925.1933611143012,939.6599532861628,918.0,,3.967124104344695,0.3722485024072007,0.172623034447475,,,,,,,,,,,,
mmh0opq734nw1a,q_forgetting,3,467.5532186938963,941.1064373877928,955.5730295596542,918.0,0.2516863667043547,4.048097965675469,,,0.0066928509242848,,,,,,,,,,,
mmh0opq734nw1a,q_dynamic_alpha,4,460.7648706316498,929.5297412632996,948.8185308257816,918.0,,3.9826191481446265,,,,0.0214124878387881,0.6442343817560942,0.9837365479699428,,,,,,,,
mmh0opq734nw1a,q_phase_aware,5,463.7597147505889,937.5194295011778,961.6304164542804,918.0,,3.894490048989896,,,,,,,0.2558239602620942,0.268935701321414,0.2842984069471372,0.2317937758665192,,,,
mmh0ozswma6i3j,q_learning,2,522.19188575479,1048.38377150958,1058.2251145180774,1013.0,0.3790526622710026,3.659173987834218,,,,,,,,,,,,,,
mmh0ozswma6i3j,q_dual_alpha,3,515.378340265121,1036.756680530242,1051.518695042988,1013.0,,3.1447801917905807,0.6066433340083734,0.2638473583432144,,,,,,,,,,,,
mmh0ozswma6i3j,q_forgetting,3,532.853461364939,1071.706922729878,1086.468937242624,1013.0,0.3679511359295726,3.6162351801435295,,,0.0066928509242848,,,,,,,,,,,
mmh0ozswma6i3j,q_dynamic_alpha,4,522.1677370354408,1052.3354740708817,1072.0181600878764,1013.0,,3.662864174272242,,,,0.3596923421698061,0.0544957563139039,0.9856970775635412,,,,,,,,
mmh0ozswma6i3j,q_phase_aware,5,518.844577188325,1047.68915437665,1072.2925118978935,1013.0,,3.769217915104235,,,,,,,0.3560385880298857,0.4516930950705827,0.3166943470683611,0.3392477766127811,,,,
mmh0pa4lgnz2nd,q_learning,2,540.4897409166755,1084.979481833351,1094.5731292699006,895.0,0.4795040355676035,1.834964052397235,,,,,,,,,,,,,,
mmh0pa4lgnz2nd,q_dual_alpha,3,539.8071770597082,1085.6143541194165,1100.004825274241,895.0,,1.7982472534802183,0.4119497283256406,0.5624639143502068,,,,,,,,,,,,
mmh0pa4lgnz2nd,q_forgetting,3,535.0851490351798,1076.1702980703596,1090.5607692251842,895.0,0.392388163275515,2.6355918102068205,,,0.1453304101959084,,,,,,,,,,,
mmh0pa4lgnz2nd,q_dynamic_alpha,4,540.5057981886515,1089.011596377303,1108.1988912504023,895.0,,1.8347080181087632,,,,0.4779915741538293,0.0066928509242848,0.9933071490757152,,,,,,,,
mmh0pa4lgnz2nd,q_phase_aware,5,538.9617950546678,1087.9235901093357,1111.90770870071,895.0,,1.857052755782515,,,,,,,0.4997607739162553,0.5518874541687837,0.4587958656270109,0.3091601954577071,,,,
mmh0pj6zqdvwmg,q_learning,2,718.3673341618191,1440.7346683236383,1450.9820138940474,1241.0,0.3496797166080329,3.0522487827441287,,,,,,,,,,,,,,
mmh0pj6zqdvwmg,q_dual_alpha,3,708.3411374914117,1422.6822749828234,1438.0532933384372,1241.0,,6.643269388270416,0.1338075954185339,0.461872745725681,,,,,,,,,,,,
mmh0pj6zqdvwmg,q_forgetting,3,727.4949351780166,1460.9898703560332,1476.360888711647,1241.0,0.3379204495411481,3.002679801175338,,,0.0066928509242848,,,,,,,,,,,
mmh0pj6zqdvwmg,q_dynamic_alpha,4,701.8398811609868,1411.6797623219736,1432.174453462792,1241.0,,3.341296604433897,,,,0.1293997208539688,0.5843912841255422,0.1519842745839204,,,,,,,,
mmh0pj6zqdvwmg,q_phase_aware,5,708.7725770053823,1427.5451540107647,1453.1635179367877,1241.0,,3.2523917327447016,,,,,,,0.3319920772112016,0.5494794605455566,0.3222448135268841,0.2192415910245861,,,,
mmh0pjhqfbciu8,q_learning,2,312.4522721619987,628.9045443239974,638.09610535192,732.0,0.7501579144282918,3.5315881374733946,,,,,,,,,,,,,,
mmh0pjhqfbciu8,q_dual_alpha,3,297.9489368170613,601.8978736341226,615.6852151760065,732.0,,4.650188121654169,0.3400587254564022,0.9933071490757152,,,,,,,,,,,,
mmh0pjhqfbciu8,q_forgetting,3,311.4605653426163,628.9211306852326,642.7084722271165,732.0,0.7355017307485467,3.762775784572428,,,0.0247527064107371,,,,,,,,,,,
mmh0pjhqfbciu8,q_dynamic_alpha,4,312.4711635647228,632.9423271294456,651.3254491852908,732.0,,3.5311259493819307,,,,0.748228823182593,0.0066928509242848,0.9716564401411858,,,,,,,,
mmh0pjhqfbciu8,q_phase_aware,5,308.16450326953475,626.3290065390695,649.3079091088761,732.0,,3.576358190079279,,,,,,,0.9933071490757152,0.6799403142130594,0.7294055206125443,0.6415770291072931,,,,
mmh0puch6r88f0,q_learning,2,465.4212982740037,934.8425965480074,944.4295288131674,892.0,0.5836340386212088,3.1232291226681306,,,,,,,,,,,,,,
mmh0puch6r88f0,q_dual_alpha,3,447.6370276824547,901.2740553649094,915.6544537626494,892.0,,3.727181706575664,0.2242541153527733,0.875744016343736,,,,,,,,,,,,
mmh0puch6r88f0,q_forgetting,3,465.1897714368607,936.3795428737214,950.7599412714616,892.0,0.5647291640154499,3.266437977070819,,,0.0165789969450053,,,,,,,,,,,
mmh0puch6r88f0,q_dynamic_alpha,4,464.91083657402527,937.8216731480504,956.9955376783706,892.0,,3.0952639022729,,,,0.4318931725593828,0.585507453306877,0.962519883582332,,,,,,,,
mmh0puch6r88f0,q_phase_aware,5,454.3848955777286,918.7697911554573,942.7371218183572,892.0,,3.9989653582396216,,,,,,,0.5521846289695593,0.517206288369833,0.5059486091634102,0.0089332620850393,,,,
mmh0r154h7irg3,q_learning,2,629.0028833325371,1262.005766665074,1272.147214879595,1177.0,0.3874443541191664,3.487287856522152,,,,,,,,,,,,,,
mmh0r154h7irg3,q_dual_alpha,3,611.8166106724441,1229.6332213448882,1244.845393666669,1177.0,,3.038008014780884,0.7591020298741963,0.2222347229203395,,,,,,,,,,,,
mmh0r154h7irg3,q_forgetting,3,643.1299216968802,1292.2598433937603,1307.4720157155411,1177.0,0.3760269782278503,3.384113269812549,,,0.0066928509242848,,,,,,,,,,,
mmh0r154h7irg3,q_dynamic_alpha,4,609.8265403405399,1227.6530806810797,1247.9359771101208,1177.0,,4.011963818810825,,,,0.046457300310025,0.9933071490757152,0.991685126410916,,,,,,,,
mmh0r154h7irg3,q_phase_aware,5,619.1551590623861,1248.3103181247725,1273.6639386610736,1177.0,,3.9889883035944544,,,,,,,0.2069421177518279,0.5109381647575325,0.4054345362001881,0.2713046210889878,,,,
mmh0r34rqnesgg,q_learning,2,375.8476877474961,755.6953754949922,765.3397702762331,918.0,0.6166098243757164,4.713648806932328,,,,,,,,,,,,,,
mmh0r34rqnesgg,q_dual_alpha,3,360.8653274029653,727.7306548059306,742.1972469777921,918.0,,6.620572735109026,0.295336011097158,0.8550612075910046,,,,,,,,,,,,
mmh0r34rqnesgg,q_forgetting,3,368.0729182253086,742.1458364506173,756.6124286224788,918.0,0.5725686822436326,5.546082027606579,,,0.0503654625980148,,,,,,,,,,,
mmh0r34rqnesgg,q_dynamic_alpha,4,371.8084614758239,751.6169229516478,770.9057125141297,918.0,,4.842982716119537,,,,0.340676929438816,0.8675168753033232,0.9793539950305168,,,,,,,,
mmh0r34rqnesgg,q_phase_aware,5,372.0105727546445,754.0211455092889,778.1321324623914,918.0,,4.923703741417175,,,,,,,0.5823882318855612,0.6278411697467975,0.6691362837427344,0.3208149226148798,,,,
mmh0rqn6g1cadb,q_learning,2,365.42833756161593,734.8566751232319,743.8198293817848,653.0,0.769853588708437,2.333163797288035,,,,,,,,,,,,,,
mmh0rqn6g1cadb,q_dual_alpha,3,362.191297586154,730.3825951723079,743.8273265601372,653.0,,2.036656924823015,0.6682417070012613,0.9933071490757152,,,,,,,,,,,,
mmh0rqn6g1cadb,q_forgetting,3,319.47874748964176,644.9574949792835,658.4022263671128,653.0,0.7261958770984908,3.461985610928898,,,0.7256660098082454,,,,,,,,,,,
mmh0rqn6g1cadb,q_dynamic_alpha,4,365.4434050481602,738.8868100963203,756.813118613426,653.0,,2.332987747407987,,,,0.768505669177731,0.0066928509242848,0.9773842814718744,,,,,,,,
mmh0rqn6g1cadb,q_phase_aware,5,361.4682202044368,732.9364404088735,755.3443260552557,653.0,,2.3710385861948886,,,,,,,0.9721425948173362,0.7176431626653828,0.605099732594293,0.7013021693079488,,,,
mmh0tro0khha5x,q_learning,2,570.1995501303832,1144.3991002607663,1154.1120242299555,950.0,0.3608378452846896,2.486977676080864,,,,,,,,,,,,,,
mmh0tro0khha5x,q_dual_alpha,3,570.194572479195,1146.38914495839,1160.9585309121735,950.0,,2.48413125502686,0.3657064950196759,0.3566791968210263,,,,,,,,,,,,
mmh0tro0khha5x,q_forgetting,3,570.7215296650284,1147.4430593300567,1162.0124452838404,950.0,0.3506560009208323,2.5653837357485845,,,0.0066928509242848,,,,,,,,,,,
mmh0tro0khha5x,q_dynamic_alpha,4,563.4860981063732,1134.9721962127464,1154.3980441511249,950.0,,2.734810727758343,,,,0.0066928509242848,0.9933071490757152,0.9933071490757152,,,,,,,,
mmh0tro0khha5x,q_phase_aware,5,563.6451119872797,1137.2902239745597,1161.5725338975324,950.0,,2.784603415895551,,,,,,,0.1030416117484691,0.3105756706333309,0.4419456242331026,0.3237437135636543,,,,
mmh0uacrkmrg83,q_learning,2,323.1747155546933,650.3494311093866,659.5023702474831,718.0,0.3806228517704985,4.8002307823245225,,,,,,,,,,,,,,
mmh0uacrkmrg83,q_dual_alpha,3,287.92708413543767,581.8541682708753,595.58357697802,718.0,,7.882852490265229,0.1221904733695986,0.8273250139534121,,,,,,,,,,,,
mmh0uacrkmrg83,q_forgetting,3,314.9648179660183,635.9296359320366,649.6590446391813,718.0,0.3715196454758546,5.252851710995809,,,0.0654875197624016,,,,,,,,,,,
mmh0uacrkmrg83,q_dynamic_alpha,4,323.2012574495689,654.4025148991378,672.7083931753307,718.0,,4.799432671412895,,,,0.3788226313376702,0.0066928509242848,0.9696140507911442,,,,,,,,
mmh0uacrkmrg83,q_phase_aware,5,310.9408739947723,631.8817479895446,654.7640958347857,718.0,,4.969810012025643,,,,,,,0.5696329762422707,0.3373309198295445,0.3945999454255126,0.0977348251612035,,,,
mmh0ueb9o9dis7,q_learning,2,522.026655537843,1048.053311075686,1057.3718989150532,780.0,0.6883188176887204,0.7953766681539224,,,,,,,,,,,,,,
mmh0ueb9o9dis7,q_dual_alpha,3,518.8984810446807,1043.7969620893614,1057.7748438484125,780.0,,0.9895105083851404,0.9933071490757152,0.4261192284030761,,,,,,,,,,,,
mmh0ueb9o9dis7,q_forgetting,3,518.9314674529677,1043.8629349059354,1057.8408166649865,780.0,0.2684245327222185,1.8729292733494176,,,0.9710301360894874,,,,,,,,,,,
mmh0ueb9o9dis7,q_dynamic_alpha,4,522.0319107825839,1052.0638215651677,1070.7009972439023,780.0,,0.7952708572614058,,,,0.6867566291107189,0.0066928509242848,0.9784787846141528,,,,,,,,
mmh0ueb9o9dis7,q_phase_aware,5,514.3622482238874,1038.7244964477748,1062.0209660461928,780.0,,1.5966393637824026,,,,,,,0.8270522038481619,0.0066928509242848,0.0337343872196454,0.646733000290466,,,,
mmh0vbvu4yn6l1,q_learning,2,602.0714992333394,1208.1429984666788,1218.308095605389,1191.0,0.3536499768138992,4.831650862774822,,,,,,,,,,,,,,
mmh0vbvu4yn6l1,q_dual_alpha,3,591.6709990263066,1189.3419980526132,1204.589643760679,1191.0,,3.6319661845003695,0.6648606823629333,0.2659343989668953,,,,,,,,,,,,
mmh0vbvu4yn6l1,q_forgetting,3,611.0215906647263,1228.0431813294526,1243.2908270375185,1191.0,0.3370814850571702,4.873032671940598,,,0.0066928509242848,,,,,,,,,,,
mmh0vbvu4yn6l1,q_dynamic_alpha,4,592.0699315847605,1192.139863169521,1212.4700574469423,1191.0,,5.322111971833456,,,,0.0546979387773421,0.9009146341575418,0.9933071490757152,,,,,,,,
mmh0vbvu4yn6l1,q_phase_aware,5,590.8393487251664,1191.6786974503327,1217.091440297109,1191.0,,5.656949368806823,,,,,,,0.1875746917262509,0.4477306871260639,0.3657536453043578,0.3883438092768472,,,,
mmh0vh7gck5q8n,q_learning,2,286.46369630816145,576.9273926163229,586.2865909880117,796.0,0.6332238410610964,5.313543068886223,,,,,,,,,,,,,,
mmh0vh7gck5q8n,q_dual_alpha,3,259.81652330572064,525.6330466114413,539.6718441689744,796.0,,148.4131591025766,0.0125544267982194,0.9831679089467296,,,,,,,,,,,,
mmh0vh7gck5q8n,q_forgetting,3,288.12235409535623,582.2447081907125,596.2835057482456,796.0,0.6342675826135643,5.282365031855797,,,0.0066928509242848,,,,,,,,,,,
mmh0vh7gck5q8n,q_dynamic_alpha,4,285.8821740202592,579.7643480405183,598.4827447838958,796.0,,5.372777923375887,,,,0.5240274685724386,0.4114999674646627,0.9785368151474326,,,,,,,,
