session_id,state,n_states,mean_choice_a,mean_reward,mean_ici,label
mmh0ozswma6i3j,1.0,4.0,0.5660769507696247,0.5773985175462147,0.7948175970487786,Exploring/Switching
mmh0ozswma6i3j,2.0,4.0,1.0000000000000013,0.3819626965541855,-0.04852692192723272,Exploiting A
mmh0ozswma6i3j,3.0,4.0,1.0,1.0,31.19800179902896,Exploring/Switching
mmh0pa4lgnz2nd,0.0,4.0,0.0,0.7727720643397862,2.2094059124166106,Exploiting B
mmh0pa4lgnz2nd,1.0,4.0,0.0,0.5923780943258286,-0.22127263724924562,Exploring/Switching
mmh0pa4lgnz2nd,2.0,4.0,1.0000000000000002,0.5963316680753515,1.6173596563637749,Exploiting A
mmh0pa4lgnz2nd,3.0,4.0,0.9999999999999999,0.6130512941478338,-0.26868656136727503,Exploring/Switching
mmh0pj6zqdvwmg,0.0,4.0,0.0,0.28888888888888886,-0.0025055374012195727,Exploiting B
mmh0pj6zqdvwmg,1.0,4.0,1.0000000000000002,0.5809142424694959,1.2270726013099043,Exploring/Switching
mmh0pj6zqdvwmg,2.0,4.0,1.0000000000000009,0.2795125939136176,-0.34510983003933926,Exploiting A
mmh0pj6zqdvwmg,3.0,4.0,1.0,1.0,21.716825797817283,Exploring/Switching
mmh0pjhqfbciu8,0.0,4.0,0.0,1.0000000000000002,-0.0445128245430847,Exploiting B
mmh0pjhqfbciu8,1.0,4.0,4.885670676650409e-142,0.35919752856988646,1.6066245245032338,Exploring/Switching
mmh0pjhqfbciu8,2.0,4.0,0.45604397857795187,0.0,0.1129186619519147,Exploring/Switching
mmh0pjhqfbciu8,3.0,4.0,1.0,1.0,-0.04894219907195009,Exploiting A
mmh0puch6r88f0,0.0,4.0,0.0,0.007352941176470588,-0.03444253333670714,Exploiting B
mmh0puch6r88f0,1.0,4.0,0.0,1.0,0.003394835045868928,Exploring/Switching
mmh0puch6r88f0,2.0,4.0,1.0,1.0,-0.07212951513658919,Exploring/Switching
mmh0puch6r88f0,3.0,4.0,1.0,0.0,0.1849959850165024,Exploiting A
mmh0r154h7irg3,0.0,4.0,0.0,0.0,-0.22202794621482022,Exploiting B
mmh0r154h7irg3,1.0,4.0,0.3744796631196626,0.4641523813486749,5.300690212116656,Exploring/Switching
mmh0r154h7irg3,2.0,4.0,0.5018093832116701,0.9999999999999994,0.2057975716102723,Exploring/Switching
mmh0r154h7irg3,3.0,4.0,1.0,0.0,-0.2607491640819587,Exploiting A
mmh0r34rqnesgg,0.0,4.0,0.0,0.5727069351230425,-0.033723359465809725,Exploiting B
mmh0r34rqnesgg,1.0,4.0,0.9999999999999991,0.2523786917541126,5.223333218630989,Exploring/Switching
mmh0r34rqnesgg,2.0,4.0,1.0,0.0,-0.3543513664193047,Exploring/Switching
mmh0r34rqnesgg,3.0,4.0,1.0,1.0,0.2501080882828422,Exploiting A
mmh0rqn6g1cadb,0.0,4.0,0.0,0.0,-0.00466780539910472,Exploiting B
mmh0rqn6g1cadb,1.0,4.0,0.48653846153846153,1.0,-0.022574648828955848,Exploring/Switching
mmh0rqn6g1cadb,2.0,4.0,0.5,0.0,9.426969717541123,Exploring/Switching
mmh0rqn6g1cadb,3.0,4.0,1.0,0.0,-0.09255482616589616,Exploiting A
mmh0tro0khha5x,0.0,4.0,0.0,0.0,-0.1624754941617352,Exploiting B
mmh0tro0khha5x,1.0,4.0,0.46368051788918074,1.0,-0.1625832575931176,Exploring/Switching
mmh0tro0khha5x,2.0,4.0,0.5655024851023857,0.9999999999999997,3.1660572340315953,Exploring/Switching
mmh0tro0khha5x,3.0,4.0,1.0,0.0,-0.07005419764667156,Exploiting A
mmh0uacrkmrg83,0.0,4.0,0.0,1.0,19.18135443680359,Exploiting B
mmh0uacrkmrg83,1.0,4.0,0.0,0.0,-0.2136806096830156,Exploring/Switching
mmh0uacrkmrg83,2.0,4.0,0.524008350730689,1.0,0.034202403597510256,Exploring/Switching
mmh0uacrkmrg83,3.0,4.0,1.0,0.0,-0.08833897571132258,Exploiting A
mmh0ueb9o9dis7,0.0,3.0,0.0,0.6651008471758181,-0.5852564300332528,Exploiting B
mmh0ueb9o9dis7,1.0,3.0,0.5124556803338063,0.0,-0.10281329401624455,Exploring/Switching
mmh0ueb9o9dis7,2.0,3.0,0.5720073706888803,1.0000000000000004,0.21860226133054875,Exploiting A
mmh0vbvu4yn6l1,0.0,4.0,0.0,1.0000000000000002,-0.341556069746128,Exploiting B
mmh0vbvu4yn6l1,1.0,4.0,0.0,0.0,-0.3531691129623727,Exploring/Switching
mmh0vbvu4yn6l1,2.0,4.0,0.494111236791854,0.505880434353659,2.2963451755989284,Exploring/Switching
mmh0vbvu4yn6l1,3.0,4.0,1.0,0.30281827935518413,-0.3529679956754133,Exploiting A
mmh0vh7gck5q8n,0.0,4.0,0.0,0.610990355177652,-0.0659952523890463,Exploiting B
mmh0vh7gck5q8n,1.0,4.0,0.7918555536659737,4.465365515050069e-106,6.071024930967759,Exploring/Switching
mmh0vh7gck5q8n,2.0,4.0,1.0,1.0,0.12403453626055239,Exploring/Switching
mmh0vh7gck5q8n,3.0,4.0,1.0,0.0,-0.2599286572778042,Exploiting A
mmh0wavycmn4y3,0.0,3.0,0.0,1.0,-0.048118312216641576,Exploiting B
mmh0wavycmn4y3,1.0,3.0,0.4930167597765363,0.0,-0.0026196211306422712,Exploring/Switching
mmh0wavycmn4y3,2.0,3.0,1.0,1.0,0.057639371757451215,Exploiting A
mmh0x9u4kgtvxn,0.0,4.0,0.0,0.3735036524895361,0.12689857393667547,Exploiting B
mmh0x9u4kgtvxn,1.0,4.0,0.0,1.0,-3.3535671734301573,Exploring/Switching
mmh0x9u4kgtvxn,2.0,4.0,0.5498802461124728,0.0,-0.6634723348023784,Exploring/Switching
mmh0x9u4kgtvxn,3.0,4.0,1.0000000000000004,0.3343516173098209,0.14204457332499837,Exploiting A
mmh0yegg0emahk,0.0,4.0,0.0,0.6998743730924809,-0.008015965344772738,Exploiting B
mmh0yegg0emahk,1.0,4.0,0.1818521536335122,0.7764617285404017,4.061856318045486,Exploring/Switching
mmh0yegg0emahk,2.0,4.0,1.0000000000000002,0.0,-0.43227580805434906,Exploiting A
mmh0yegg0emahk,3.0,4.0,0.9999999999999999,0.9999999999999999,0.06984036435420887,Exploring/Switching
mmh115pr1lsvkw,0.0,4.0,0.0,0.5889423076923077,0.01950797639629367,Exploiting B
mmh115pr1lsvkw,1.0,4.0,1.0000000000000002,0.0,-0.04992005612053005,Exploiting A
mmh115pr1lsvkw,2.0,4.0,1.0,0.0,-0.6698474750058842,Exploring/Switching
mmh115pr1lsvkw,3.0,4.0,1.0,1.0,0.12238670321102112,Exploring/Switching
mmh16ou0ocswzc,0.0,4.0,0.0,0.5171458022760562,-0.06389989069885228,Exploiting B
mmh16ou0ocswzc,1.0,4.0,0.3352200133642132,0.41111938316213975,5.49529830226767,Exploring/Switching
mmh16ou0ocswzc,2.0,4.0,1.0000000000000002,0.5125622768360021,-0.408991097314217,Exploring/Switching
mmh16ou0ocswzc,3.0,4.0,1.0000000000000004,0.5357028674454095,-0.06632376238612525,Exploiting A
mmh19xdl74m2p5,0.0,4.0,0.0,0.4639140076298125,-0.32096207294959733,Exploiting B
mmh19xdl74m2p5,1.0,4.0,0.0,0.5995698181261274,2.0882015799047737,Exploring/Switching
mmh19xdl74m2p5,2.0,4.0,1.0000000000000004,0.7849475017630775,2.023502766220855,Exploiting A
mmh19xdl74m2p5,3.0,4.0,1.0000000000000002,0.4425930367067,-0.36435234775992564,Exploring/Switching
mmh1cyh0ahaw8s,0.0,4.0,0.0,0.6922776499685176,2.569500633422108,Exploiting B
mmh1cyh0ahaw8s,1.0,4.0,0.0,0.48597115064676627,-0.11344919613695867,Exploring/Switching
mmh1cyh0ahaw8s,2.0,4.0,0.5106415280701945,0.5045318414147248,6.9767567766653285,Exploring/Switching
mmh1cyh0ahaw8s,3.0,4.0,1.0,0.4324343134810295,-0.08788112493908869,Exploiting A
mmh1eq07kkdfkw,0.0,4.0,0.0,0.39745229776831503,0.21516172601122652,Exploiting B
mmh1eq07kkdfkw,1.0,4.0,0.0,0.31754230062337824,-0.7344135880768711,Exploring/Switching
mmh1eq07kkdfkw,2.0,4.0,0.0,0.5104015432716571,2.026412176877579,Exploring/Switching
mmh1eq07kkdfkw,3.0,4.0,1.0,0.42524271844660194,0.06806636998679723,Exploiting A
mmh1jfrxrszco0,0.0,4.0,0.0,1.0,0.0745429767666742,Exploiting B
